0
16
11
9
11
7
16
0
5
5
0
0
12
11
0
11
13
10
16
10
15
16
16
13
10
11
5
16
16
10
11
11
11
2
11
5
7
14
13
1
10
10
6
11
0
12
11
0
13
10
17
17
16
8
0
13
5
6
13
13
11
5
0
0
11
17
12
10
2
0
8
10
16
11
5
16
0
17
10
3
10
6
17
0
16
16
13
2
6
11
10
13
0
16
11
11
11
0
13
11
0
16
10
13
0
10
16
13
0
10
11
0
13
13
13
17
16
13
16
10
6
12
10
13
6
16
11
16
0
0
10
11
17
7
17
13
6
5
16
4
11
11
13
11
0
7
0
17
7
0
11
11
13
0
0
13
10
0
17
11
11
5
11
13
17
10
0
10
5
0
13
16
0
7
11
16
5
11
13
13
0
