0
10
0
12
0
6
10
17
2
2
17
17
13
0
17
0
9
14
10
14
15
17
17
6
14
17
2
7
10
14
9
0
17
11
0
2
16
3
9
1
7
14
5
0
17
13
9
17
9
7
10
10
17
8
17
9
2
5
9
9
0
2
17
17
0
6
13
14
3
17
8
14
10
0
2
7
17
15
14
4
7
5
6
17
10
10
9
11
5
0
14
9
17
17
9
0
0
7
9
0
7
7
14
9
17
14
10
6
7
14
0
17
6
9
9
6
10
9
10
7
5
13
14
9
5
17
0
10
17
17
7
0
6
0
15
9
5
2
7
11
0
9
9
0
17
6
10
6
16
17
0
0
9
7
17
9
7
17
15
0
0
2
0
6
10
14
17
14
2
7
6
9
7
16
0
10
2
0
9
9
17
