0
8
4
6
4
4
8
8
7
7
8
8
5
4
8
4
4
1
8
1
8
8
8
4
1
4
7
8
8
7
4
4
8
3
4
7
4
3
4
2
1
1
5
4
8
5
4
8
4
1
8
1
8
2
8
4
7
5
4
4
4
7
8
8
4
8
5
1
3
8
9
1
8
4
7
1
8
4
1
0
1
5
4
8
8
8
4
3
5
4
1
4
8
8
4
4
4
8
4
4
1
8
1
4
8
1
8
4
8
1
4
8
4
4
4
4
8
4
8
1
5
5
1
4
5
8
4
8
8
8
1
4
8
4
8
4
5
7
1
3
4
4
4
4
8
4
8
4
4
8
4
4
4
8
8
8
1
8
4
4
4
7
4
4
8
1
4
1
7
1
4
8
8
4
4
8
7
4
4
4
8
