"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","SUBGRP_DESC","TEST_CMPNT_TYP_CD","NATIONAL_NUM_TESTED_CNT","STATE_NUM_TESTED_CNT","DSTRCT_NUM_TESTED_CNT","INSTN_NUM_TESTED_CNT","STATE_AVG_SCORE_VAL","DSTRCT_AVG_SCORE_VAL","INSTN_AVG_SCORE_VAL"
"2020-21","644","DeKalb County","0610","Arabia Mountain High School - Academy of Engineering, Medicine and Environm","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"863","58",1094,"1100","1017"
"2020-21","644","DeKalb County","0610","Arabia Mountain High School - Academy of Engineering, Medicine and Environm","All Students","Essay Analysis Score - New",1509133,7921,"338","15",4,"4","3"
"2020-21","644","DeKalb County","0610","Arabia Mountain High School - Academy of Engineering, Medicine and Environm","All Students","Essay Reading Score - New",1509133,7920,"338","15",5,"5","5"
"2020-21","644","DeKalb County","0610","Arabia Mountain High School - Academy of Engineering, Medicine and Environm","All Students","Essay Total",1509133,7920,"338","15",14,"14","13"
"2020-21","644","DeKalb County","0610","Arabia Mountain High School - Academy of Engineering, Medicine and Environm","All Students","Essay Writing Score - New",1509133,7920,"338","15",5,"5","5"
"2020-21","644","DeKalb County","0610","Arabia Mountain High School - Academy of Engineering, Medicine and Environm","All Students","Math Section Score - New",687305,26246,"863","58",539,"537","490"
"2020-21","644","DeKalb County","0610","Arabia Mountain High School - Academy of Engineering, Medicine and Environm","All Students","Reading Test  Score - New",687305,26245,"863","58",279,"282","264"
"2020-21","644","DeKalb County","0610","Arabia Mountain High School - Academy of Engineering, Medicine and Environm","All Students","WritLang Test  Score - New",687305,26245,"863","58",277,"281","263"
"2020-21","644","DeKalb County","0810","Elizabeth Andrews High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"863","TFS",1094,"1100","TFS"
"2020-21","644","DeKalb County","0810","Elizabeth Andrews High School","All Students","Essay Analysis Score - New",1509133,7921,"338","TFS",4,"4","TFS"
"2020-21","644","DeKalb County","0810","Elizabeth Andrews High School","All Students","Essay Reading Score - New",1509133,7920,"338","TFS",5,"5","TFS"
"2020-21","644","DeKalb County","0810","Elizabeth Andrews High School","All Students","Essay Total",1509133,7920,"338","TFS",14,"14","TFS"
"2020-21","644","DeKalb County","0810","Elizabeth Andrews High School","All Students","Essay Writing Score - New",1509133,7920,"338","TFS",5,"5","TFS"
"2020-21","644","DeKalb County","0810","Elizabeth Andrews High School","All Students","Math Section Score - New",687305,26246,"863","TFS",539,"537","TFS"
"2020-21","644","DeKalb County","0810","Elizabeth Andrews High School","All Students","Reading Test  Score - New",687305,26245,"863","TFS",279,"282","TFS"
"2020-21","644","DeKalb County","0810","Elizabeth Andrews High School","All Students","WritLang Test  Score - New",687305,26245,"863","TFS",277,"281","TFS"
"2020-21","644","DeKalb County","1070","Tucker High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"863","83",1094,"1100","1054"
"2020-21","644","DeKalb County","1070","Tucker High School","All Students","Essay Analysis Score - New",1509133,7921,"338","32",4,"4","4"
"2020-21","644","DeKalb County","1070","Tucker High School","All Students","Essay Reading Score - New",1509133,7920,"338","32",5,"5","5"
"2020-21","644","DeKalb County","1070","Tucker High School","All Students","Essay Total",1509133,7920,"338","32",14,"14","14"
"2020-21","644","DeKalb County","1070","Tucker High School","All Students","Essay Writing Score - New",1509133,7920,"338","32",5,"5","6"
"2020-21","644","DeKalb County","1070","Tucker High School","All Students","Math Section Score - New",687305,26246,"863","83",539,"537","517"
"2020-21","644","DeKalb County","1070","Tucker High School","All Students","Reading Test  Score - New",687305,26245,"863","83",279,"282","269"
"2020-21","644","DeKalb County","1070","Tucker High School","All Students","WritLang Test  Score - New",687305,26245,"863","83",277,"281","268"
"2020-21","644","DeKalb County","2054","Columbia High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"863","10",1094,"1100","986"
"2020-21","644","DeKalb County","2054","Columbia High School","All Students","Essay Analysis Score - New",1509133,7921,"338","TFS",4,"4","TFS"
"2020-21","644","DeKalb County","2054","Columbia High School","All Students","Essay Reading Score - New",1509133,7920,"338","TFS",5,"5","TFS"
"2020-21","644","DeKalb County","2054","Columbia High School","All Students","Essay Total",1509133,7920,"338","TFS",14,"14","TFS"
"2020-21","644","DeKalb County","2054","Columbia High School","All Students","Essay Writing Score - New",1509133,7920,"338","TFS",5,"5","TFS"
"2020-21","644","DeKalb County","2054","Columbia High School","All Students","Math Section Score - New",687305,26246,"863","10",539,"537","479"
"2020-21","644","DeKalb County","2054","Columbia High School","All Students","Reading Test  Score - New",687305,26245,"863","10",279,"282","264"
"2020-21","644","DeKalb County","2054","Columbia High School","All Students","WritLang Test  Score - New",687305,26245,"863","10",277,"281","243"
"2020-21","644","DeKalb County","2055","Druid Hills High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"863","49",1094,"1100","1182"
"2020-21","644","DeKalb County","2055","Druid Hills High School","All Students","Essay Analysis Score - New",1509133,7921,"338","16",4,"4","4"
"2020-21","644","DeKalb County","2055","Druid Hills High School","All Students","Essay Reading Score - New",1509133,7920,"338","16",5,"5","6"
"2020-21","644","DeKalb County","2055","Druid Hills High School","All Students","Essay Total",1509133,7920,"338","16",14,"14","16"
"2020-21","644","DeKalb County","2055","Druid Hills High School","All Students","Essay Writing Score - New",1509133,7920,"338","16",5,"5","6"
"2020-21","644","DeKalb County","2055","Druid Hills High School","All Students","Math Section Score - New",687305,26246,"863","49",539,"537","579"
"2020-21","644","DeKalb County","2055","Druid Hills High School","All Students","Reading Test  Score - New",687305,26245,"863","49",279,"282","302"
"2020-21","644","DeKalb County","2055","Druid Hills High School","All Students","WritLang Test  Score - New",687305,26245,"863","49",277,"281","301"
"2020-21","644","DeKalb County","3060","Lakeside High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"863","100",1094,"1100","1205"
"2020-21","644","DeKalb County","3060","Lakeside High School","All Students","Essay Analysis Score - New",1509133,7921,"338","45",4,"4","4"
"2020-21","644","DeKalb County","3060","Lakeside High School","All Students","Essay Reading Score - New",1509133,7920,"338","45",5,"5","5"
"2020-21","644","DeKalb County","3060","Lakeside High School","All Students","Essay Total",1509133,7920,"338","45",14,"14","14"
"2020-21","644","DeKalb County","3060","Lakeside High School","All Students","Essay Writing Score - New",1509133,7920,"338","45",5,"5","6"
"2020-21","644","DeKalb County","3060","Lakeside High School","All Students","Math Section Score - New",687305,26246,"863","100",539,"537","599"
"2020-21","644","DeKalb County","3060","Lakeside High School","All Students","Reading Test  Score - New",687305,26245,"863","100",279,"282","301"
"2020-21","644","DeKalb County","3060","Lakeside High School","All Students","WritLang Test  Score - New",687305,26245,"863","100",277,"281","304"
"2020-21","644","DeKalb County","3070","McNair High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"863","10",1094,"1100","916"
"2020-21","644","DeKalb County","3070","McNair High School","All Students","Essay Analysis Score - New",1509133,7921,"338","TFS",4,"4","TFS"
"2020-21","644","DeKalb County","3070","McNair High School","All Students","Essay Reading Score - New",1509133,7920,"338","TFS",5,"5","TFS"
"2020-21","644","DeKalb County","3070","McNair High School","All Students","Essay Total",1509133,7920,"338","TFS",14,"14","TFS"
"2020-21","644","DeKalb County","3070","McNair High School","All Students","Essay Writing Score - New",1509133,7920,"338","TFS",5,"5","TFS"
"2020-21","644","DeKalb County","3070","McNair High School","All Students","Math Section Score - New",687305,26246,"863","10",539,"537","434"
"2020-21","644","DeKalb County","3070","McNair High School","All Students","Reading Test  Score - New",687305,26245,"863","10",279,"282","251"
"2020-21","644","DeKalb County","3070","McNair High School","All Students","WritLang Test  Score - New",687305,26245,"863","10",277,"281","231"
"2020-21","644","DeKalb County","4053","Clarkston High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"863","20",1094,"1100","958"
"2020-21","644","DeKalb County","4053","Clarkston High School","All Students","Essay Analysis Score - New",1509133,7921,"338","TFS",4,"4","TFS"
"2020-21","644","DeKalb County","4053","Clarkston High School","All Students","Essay Reading Score - New",1509133,7920,"338","TFS",5,"5","TFS"
"2020-21","644","DeKalb County","4053","Clarkston High School","All Students","Essay Total",1509133,7920,"338","TFS",14,"14","TFS"
"2020-21","644","DeKalb County","4053","Clarkston High School","All Students","Essay Writing Score - New",1509133,7920,"338","TFS",5,"5","TFS"
"2020-21","644","DeKalb County","4053","Clarkston High School","All Students","Math Section Score - New",687305,26246,"863","20",539,"537","494"
"2020-21","644","DeKalb County","4053","Clarkston High School","All Students","Reading Test  Score - New",687305,26245,"863","20",279,"282","233"
"2020-21","644","DeKalb County","4053","Clarkston High School","All Students","WritLang Test  Score - New",687305,26245,"863","20",277,"281","232"
"2020-21","644","DeKalb County","4054","Cross Keys High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"863","12",1094,"1100","1121"
"2020-21","644","DeKalb County","4054","Cross Keys High School","All Students","Essay Analysis Score - New",1509133,7921,"338","TFS",4,"4","TFS"
"2020-21","644","DeKalb County","4054","Cross Keys High School","All Students","Essay Reading Score - New",1509133,7920,"338","TFS",5,"5","TFS"
"2020-21","644","DeKalb County","4054","Cross Keys High School","All Students","Essay Total",1509133,7920,"338","TFS",14,"14","TFS"
"2020-21","644","DeKalb County","4054","Cross Keys High School","All Students","Essay Writing Score - New",1509133,7920,"338","TFS",5,"5","TFS"
"2020-21","644","DeKalb County","4054","Cross Keys High School","All Students","Math Section Score - New",687305,26246,"863","12",539,"537","572"
"2020-21","644","DeKalb County","4054","Cross Keys High School","All Students","Reading Test  Score - New",687305,26245,"863","12",279,"282","281"
"2020-21","644","DeKalb County","4054","Cross Keys High School","All Students","WritLang Test  Score - New",687305,26245,"863","12",277,"281","268"
"2020-21","644","DeKalb County","4069","Towers High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"863","16",1094,"1100","946"
"2020-21","644","DeKalb County","4069","Towers High School","All Students","Essay Analysis Score - New",1509133,7921,"338","TFS",4,"4","TFS"
"2020-21","644","DeKalb County","4069","Towers High School","All Students","Essay Reading Score - New",1509133,7920,"338","TFS",5,"5","TFS"
"2020-21","644","DeKalb County","4069","Towers High School","All Students","Essay Total",1509133,7920,"338","TFS",14,"14","TFS"
"2020-21","644","DeKalb County","4069","Towers High School","All Students","Essay Writing Score - New",1509133,7920,"338","TFS",5,"5","TFS"
"2020-21","644","DeKalb County","4069","Towers High School","All Students","Math Section Score - New",687305,26246,"863","16",539,"537","446"
"2020-21","644","DeKalb County","4069","Towers High School","All Students","Reading Test  Score - New",687305,26245,"863","16",279,"282","249"
"2020-21","644","DeKalb County","4069","Towers High School","All Students","WritLang Test  Score - New",687305,26245,"863","16",277,"281","251"
"2020-21","644","DeKalb County","5052","Chamblee Charter High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"863","147",1094,"1100","1191"
"2020-21","644","DeKalb County","5052","Chamblee Charter High School","All Students","Essay Analysis Score - New",1509133,7921,"338","67",4,"4","4"
"2020-21","644","DeKalb County","5052","Chamblee Charter High School","All Students","Essay Reading Score - New",1509133,7920,"338","67",5,"5","5"
"2020-21","644","DeKalb County","5052","Chamblee Charter High School","All Students","Essay Total",1509133,7920,"338","67",14,"14","15"
"2020-21","644","DeKalb County","5052","Chamblee Charter High School","All Students","Essay Writing Score - New",1509133,7920,"338","67",5,"5","6"
"2020-21","644","DeKalb County","5052","Chamblee Charter High School","All Students","Math Section Score - New",687305,26246,"863","147",539,"537","580"
"2020-21","644","DeKalb County","5052","Chamblee Charter High School","All Students","Reading Test  Score - New",687305,26245,"863","147",279,"282","305"
"2020-21","644","DeKalb County","5052","Chamblee Charter High School","All Students","WritLang Test  Score - New",687305,26245,"863","147",277,"281","306"
"2020-21","644","DeKalb County","5055","Dunwoody High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"863","106",1094,"1100","1196"
"2020-21","644","DeKalb County","5055","Dunwoody High School","All Students","Essay Analysis Score - New",1509133,7921,"338","47",4,"4","4"
"2020-21","644","DeKalb County","5055","Dunwoody High School","All Students","Essay Reading Score - New",1509133,7920,"338","47",5,"5","5"
"2020-21","644","DeKalb County","5055","Dunwoody High School","All Students","Essay Total",1509133,7920,"338","47",14,"14","14"
"2020-21","644","DeKalb County","5055","Dunwoody High School","All Students","Essay Writing Score - New",1509133,7920,"338","47",5,"5","6"
"2020-21","644","DeKalb County","5055","Dunwoody High School","All Students","Math Section Score - New",687305,26246,"863","106",539,"537","581"
"2020-21","644","DeKalb County","5055","Dunwoody High School","All Students","Reading Test  Score - New",687305,26245,"863","106",279,"282","304"
"2020-21","644","DeKalb County","5055","Dunwoody High School","All Students","WritLang Test  Score - New",687305,26245,"863","106",277,"281","311"
"2020-21","644","DeKalb County","5067","Southwest DeKalb High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"863","33",1094,"1100","993"
"2020-21","644","DeKalb County","5067","Southwest DeKalb High School","All Students","Essay Analysis Score - New",1509133,7921,"338","14",4,"4","4"
"2020-21","644","DeKalb County","5067","Southwest DeKalb High School","All Students","Essay Reading Score - New",1509133,7920,"338","14",5,"5","5"
"2020-21","644","DeKalb County","5067","Southwest DeKalb High School","All Students","Essay Total",1509133,7920,"338","14",14,"14","13"
"2020-21","644","DeKalb County","5067","Southwest DeKalb High School","All Students","Essay Writing Score - New",1509133,7920,"338","14",5,"5","5"
"2020-21","644","DeKalb County","5067","Southwest DeKalb High School","All Students","Math Section Score - New",687305,26246,"863","33",539,"537","470"
"2020-21","644","DeKalb County","5067","Southwest DeKalb High School","All Students","Reading Test  Score - New",687305,26245,"863","33",279,"282","270"
"2020-21","644","DeKalb County","5067","Southwest DeKalb High School","All Students","WritLang Test  Score - New",687305,26245,"863","33",277,"281","253"
"2020-21","645","Dodge County","0103","Dodge County High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"29","29",1094,"1083","1083"
"2020-21","645","Dodge County","0103","Dodge County High School","All Students","Essay Analysis Score - New",1509133,7921,"TFS","TFS",4,"TFS","TFS"
"2020-21","645","Dodge County","0103","Dodge County High School","All Students","Essay Reading Score - New",1509133,7920,"TFS","TFS",5,"TFS","TFS"
"2020-21","645","Dodge County","0103","Dodge County High School","All Students","Essay Total",1509133,7920,"TFS","TFS",14,"TFS","TFS"
"2020-21","645","Dodge County","0103","Dodge County High School","All Students","Essay Writing Score - New",1509133,7920,"TFS","TFS",5,"TFS","TFS"
"2020-21","645","Dodge County","0103","Dodge County High School","All Students","Math Section Score - New",687305,26246,"29","29",539,"534","534"
"2020-21","645","Dodge County","0103","Dodge County High School","All Students","Reading Test  Score - New",687305,26245,"29","29",279,"279","279"
"2020-21","645","Dodge County","0103","Dodge County High School","All Students","WritLang Test  Score - New",687305,26245,"29","29",277,"270","270"
"2020-21","646","Dooly County","0182","Dooly County High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"TFS","TFS",1094,"TFS","TFS"
"2020-21","646","Dooly County","0182","Dooly County High School","All Students","Math Section Score - New",687305,26246,"TFS","TFS",539,"TFS","TFS"
"2020-21","646","Dooly County","0182","Dooly County High School","All Students","Reading Test  Score - New",687305,26245,"TFS","TFS",279,"TFS","TFS"
"2020-21","646","Dooly County","0182","Dooly County High School","All Students","WritLang Test  Score - New",687305,26245,"TFS","TFS",277,"TFS","TFS"
"2020-21","647","Dougherty County","1058","Monroe High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"122","26",1094,"954","879"
"2020-21","647","Dougherty County","1058","Monroe High School","All Students","Essay Analysis Score - New",1509133,7921,"41","TFS",4,"3","TFS"
"2020-21","647","Dougherty County","1058","Monroe High School","All Students","Essay Reading Score - New",1509133,7920,"41","TFS",5,"5","TFS"
"2020-21","647","Dougherty County","1058","Monroe High School","All Students","Essay Total",1509133,7920,"41","TFS",14,"12","TFS"
"2020-21","647","Dougherty County","1058","Monroe High School","All Students","Essay Writing Score - New",1509133,7920,"41","TFS",5,"5","TFS"
"2020-21","647","Dougherty County","1058","Monroe High School","All Students","Math Section Score - New",687305,26246,"122","26",539,"460","416"
"2020-21","647","Dougherty County","1058","Monroe High School","All Students","Reading Test  Score - New",687305,26245,"122","26",279,"247","235"
"2020-21","647","Dougherty County","1058","Monroe High School","All Students","WritLang Test  Score - New",687305,26245,"122","26",277,"246","228"
"2020-21","647","Dougherty County","2052","Dougherty Comprehensive High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"122","24",1094,"954","895"
"2020-21","647","Dougherty County","2052","Dougherty Comprehensive High School","All Students","Essay Analysis Score - New",1509133,7921,"41","TFS",4,"3","TFS"
"2020-21","647","Dougherty County","2052","Dougherty Comprehensive High School","All Students","Essay Reading Score - New",1509133,7920,"41","TFS",5,"5","TFS"
"2020-21","647","Dougherty County","2052","Dougherty Comprehensive High School","All Students","Essay Total",1509133,7920,"41","TFS",14,"12","TFS"
"2020-21","647","Dougherty County","2052","Dougherty Comprehensive High School","All Students","Essay Writing Score - New",1509133,7920,"41","TFS",5,"5","TFS"
"2020-21","647","Dougherty County","2052","Dougherty Comprehensive High School","All Students","Math Section Score - New",687305,26246,"122","24",539,"460","440"
"2020-21","647","Dougherty County","2052","Dougherty Comprehensive High School","All Students","Reading Test  Score - New",687305,26245,"122","24",279,"247","225"
"2020-21","647","Dougherty County","2052","Dougherty Comprehensive High School","All Students","WritLang Test  Score - New",687305,26245,"122","24",277,"246","230"
"2020-21","647","Dougherty County","4062","Westover High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"122","72",1094,"954","1000"
"2020-21","647","Dougherty County","4062","Westover High School","All Students","Essay Analysis Score - New",1509133,7921,"41","28",4,"3","3"
"2020-21","647","Dougherty County","4062","Westover High School","All Students","Essay Reading Score - New",1509133,7920,"41","28",5,"5","5"
"2020-21","647","Dougherty County","4062","Westover High School","All Students","Essay Total",1509133,7920,"41","28",14,"12","13"
"2020-21","647","Dougherty County","4062","Westover High School","All Students","Essay Writing Score - New",1509133,7920,"41","28",5,"5","5"
"2020-21","647","Dougherty County","4062","Westover High School","All Students","Math Section Score - New",687305,26246,"122","72",539,"460","483"
"2020-21","647","Dougherty County","4062","Westover High School","All Students","Reading Test  Score - New",687305,26245,"122","72",279,"247","259"
"2020-21","647","Dougherty County","4062","Westover High School","All Students","WritLang Test  Score - New",687305,26245,"122","72",277,"246","258"
"2020-21","648","Douglas County","0100","Chapel Hill High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"389","94",1094,"1038","1065"
"2020-21","648","Douglas County","0100","Chapel Hill High School","All Students","Essay Analysis Score - New",1509133,7921,"112","23",4,"3","3"
"2020-21","648","Douglas County","0100","Chapel Hill High School","All Students","Essay Reading Score - New",1509133,7920,"112","23",5,"5","5"
"2020-21","648","Douglas County","0100","Chapel Hill High School","All Students","Essay Total",1509133,7920,"112","23",14,"14","14"
"2020-21","648","Douglas County","0100","Chapel Hill High School","All Students","Essay Writing Score - New",1509133,7920,"112","23",5,"5","5"
"2020-21","648","Douglas County","0100","Chapel Hill High School","All Students","Math Section Score - New",687305,26246,"389","94",539,"503","517"
"2020-21","648","Douglas County","0100","Chapel Hill High School","All Students","Reading Test  Score - New",687305,26245,"389","94",279,"270","276"
"2020-21","648","Douglas County","0100","Chapel Hill High School","All Students","WritLang Test  Score - New",687305,26245,"389","94",277,"266","272"
"2020-21","648","Douglas County","0175","Lithia Springs Comprehensive High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"389","43",1094,"1038","961"
"2020-21","648","Douglas County","0175","Lithia Springs Comprehensive High School","All Students","Essay Analysis Score - New",1509133,7921,"112","15",4,"3","3"
"2020-21","648","Douglas County","0175","Lithia Springs Comprehensive High School","All Students","Essay Reading Score - New",1509133,7920,"112","15",5,"5","4"
"2020-21","648","Douglas County","0175","Lithia Springs Comprehensive High School","All Students","Essay Total",1509133,7920,"112","15",14,"14","12"
"2020-21","648","Douglas County","0175","Lithia Springs Comprehensive High School","All Students","Essay Writing Score - New",1509133,7920,"112","15",5,"5","5"
"2020-21","648","Douglas County","0175","Lithia Springs Comprehensive High School","All Students","Math Section Score - New",687305,26246,"389","43",539,"503","462"
"2020-21","648","Douglas County","0175","Lithia Springs Comprehensive High School","All Students","Reading Test  Score - New",687305,26245,"389","43",279,"270","253"
"2020-21","648","Douglas County","0175","Lithia Springs Comprehensive High School","All Students","WritLang Test  Score - New",687305,26245,"389","43",277,"266","247"
"2020-21","648","Douglas County","0187","Alexander High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"389","97",1094,"1038","1044"
"2020-21","648","Douglas County","0187","Alexander High School","All Students","Essay Analysis Score - New",1509133,7921,"112","18",4,"3","4"
"2020-21","648","Douglas County","0187","Alexander High School","All Students","Essay Reading Score - New",1509133,7920,"112","18",5,"5","5"
"2020-21","648","Douglas County","0187","Alexander High School","All Students","Essay Total",1509133,7920,"112","18",14,"14","14"
"2020-21","648","Douglas County","0187","Alexander High School","All Students","Essay Writing Score - New",1509133,7920,"112","18",5,"5","5"
"2020-21","648","Douglas County","0187","Alexander High School","All Students","Math Section Score - New",687305,26246,"389","97",539,"503","504"
"2020-21","648","Douglas County","0187","Alexander High School","All Students","Reading Test  Score - New",687305,26245,"389","97",279,"270","273"
"2020-21","648","Douglas County","0187","Alexander High School","All Students","WritLang Test  Score - New",687305,26245,"389","97",277,"266","267"
"2020-21","648","Douglas County","0212","New Manchester High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"389","64",1094,"1038","974"
"2020-21","648","Douglas County","0212","New Manchester High School","All Students","Essay Analysis Score - New",1509133,7921,"112","25",4,"3","3"
"2020-21","648","Douglas County","0212","New Manchester High School","All Students","Essay Reading Score - New",1509133,7920,"112","25",5,"5","5"
"2020-21","648","Douglas County","0212","New Manchester High School","All Students","Essay Total",1509133,7920,"112","25",14,"14","13"
"2020-21","648","Douglas County","0212","New Manchester High School","All Students","Essay Writing Score - New",1509133,7920,"112","25",5,"5","5"
"2020-21","648","Douglas County","0212","New Manchester High School","All Students","Math Section Score - New",687305,26246,"389","64",539,"503","466"
"2020-21","648","Douglas County","0212","New Manchester High School","All Students","Reading Test  Score - New",687305,26245,"389","64",279,"270","252"
"2020-21","648","Douglas County","0212","New Manchester High School","All Students","WritLang Test  Score - New",687305,26245,"389","64",277,"266","255"
"2020-21","648","Douglas County","4050","Douglas County High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"389","91",1094,"1038","1085"
"2020-21","648","Douglas County","4050","Douglas County High School","All Students","Essay Analysis Score - New",1509133,7921,"112","31",4,"3","4"
"2020-21","648","Douglas County","4050","Douglas County High School","All Students","Essay Reading Score - New",1509133,7920,"112","31",5,"5","5"
"2020-21","648","Douglas County","4050","Douglas County High School","All Students","Essay Total",1509133,7920,"112","31",14,"14","14"
"2020-21","648","Douglas County","4050","Douglas County High School","All Students","Essay Writing Score - New",1509133,7920,"112","31",5,"5","6"
"2020-21","648","Douglas County","4050","Douglas County High School","All Students","Math Section Score - New",687305,26246,"389","91",539,"503","531"
"2020-21","648","Douglas County","4050","Douglas County High School","All Students","Reading Test  Score - New",687305,26245,"389","91",279,"270","280"
"2020-21","648","Douglas County","4050","Douglas County High School","All Students","WritLang Test  Score - New",687305,26245,"389","91",277,"266","274"
"2020-21","649","Early County","2050","Early County High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"19","19",1094,"953","953"
"2020-21","649","Early County","2050","Early County High School","All Students","Essay Analysis Score - New",1509133,7921,"TFS","TFS",4,"TFS","TFS"
"2020-21","649","Early County","2050","Early County High School","All Students","Essay Reading Score - New",1509133,7920,"TFS","TFS",5,"TFS","TFS"
"2020-21","649","Early County","2050","Early County High School","All Students","Essay Total",1509133,7920,"TFS","TFS",14,"TFS","TFS"
"2020-21","649","Early County","2050","Early County High School","All Students","Essay Writing Score - New",1509133,7920,"TFS","TFS",5,"TFS","TFS"
"2020-21","649","Early County","2050","Early County High School","All Students","Math Section Score - New",687305,26246,"19","19",539,"465","465"
"2020-21","649","Early County","2050","Early County High School","All Students","Reading Test  Score - New",687305,26245,"19","19",279,"250","250"
"2020-21","649","Early County","2050","Early County High School","All Students","WritLang Test  Score - New",687305,26245,"19","19",277,"237","237"
"2020-21","650","Echols County","1050","Echols County High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"15","15",1094,"1009","1009"
"2020-21","650","Echols County","1050","Echols County High School","All Students","Math Section Score - New",687305,26246,"15","15",539,"493","493"
"2020-21","650","Echols County","1050","Echols County High School","All Students","Reading Test  Score - New",687305,26245,"15","15",279,"259","259"
"2020-21","650","Echols County","1050","Echols County High School","All Students","WritLang Test  Score - New",687305,26245,"15","15",277,"258","258"
"2020-21","651","Effingham County","0197","South Effingham High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"144","80",1094,"1113","1116"
"2020-21","651","Effingham County","0197","South Effingham High School","All Students","Essay Analysis Score - New",1509133,7921,"63","33",4,"4","4"
"2020-21","651","Effingham County","0197","South Effingham High School","All Students","Essay Reading Score - New",1509133,7920,"63","33",5,"5","5"
"2020-21","651","Effingham County","0197","South Effingham High School","All Students","Essay Total",1509133,7920,"63","33",14,"14","14"
"2020-21","651","Effingham County","0197","South Effingham High School","All Students","Essay Writing Score - New",1509133,7920,"63","33",5,"5","6"
"2020-21","651","Effingham County","0197","South Effingham High School","All Students","Math Section Score - New",687305,26246,"144","80",539,"553","557"
"2020-21","651","Effingham County","0197","South Effingham High School","All Students","Reading Test  Score - New",687305,26245,"144","80",279,"284","286"
"2020-21","651","Effingham County","0197","South Effingham High School","All Students","WritLang Test  Score - New",687305,26245,"144","80",277,"276","273"
"2020-21","651","Effingham County","0390","Effingham County High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"144","64",1094,"1113","1110"
"2020-21","651","Effingham County","0390","Effingham County High School","All Students","Essay Analysis Score - New",1509133,7921,"63","30",4,"4","4"
"2020-21","651","Effingham County","0390","Effingham County High School","All Students","Essay Reading Score - New",1509133,7920,"63","30",5,"5","5"
"2020-21","651","Effingham County","0390","Effingham County High School","All Students","Essay Total",1509133,7920,"63","30",14,"14","14"
"2020-21","651","Effingham County","0390","Effingham County High School","All Students","Essay Writing Score - New",1509133,7920,"63","30",5,"5","5"
"2020-21","651","Effingham County","0390","Effingham County High School","All Students","Math Section Score - New",687305,26246,"144","64",539,"553","549"
"2020-21","651","Effingham County","0390","Effingham County High School","All Students","Reading Test  Score - New",687305,26245,"144","64",279,"284","282"
"2020-21","651","Effingham County","0390","Effingham County High School","All Students","WritLang Test  Score - New",687305,26245,"144","64",277,"276","279"
"2020-21","652","Elbert County","0176","Elbert County High School","All Students","Combined Test Score",687305,26245.3333333333333333333333333333333333,"26","26",1094,"1019","1019"
"2020-21","652","Elbert County","0176","Elbert County High School","All Students","Essay Analysis Score - New",1509133,7921,"TFS","TFS",4,"TFS","TFS"
"2020-21","652","Elbert County","0176","Elbert County High School","All Students","Essay Reading Score - New",1509133,7920,"TFS","TFS",5,"TFS","TFS"
"2020-21","652","Elbert County","0176","Elbert County High School","All Students","Essay Total",1509133,7920,"TFS","TFS",14,"TFS","TFS"
"2020-21","652","Elbert County","0176","Elbert County High School","All Students","Essay Writing Score - New",1509133,7920,"TFS","TFS",5,"TFS","TFS"
"2020-21","652","Elbert County","0176","Elbert County High School","All Students","Math Section Score - New",687305,26246,"26","26",539,"495","495"
"2020-21","652","Elbert County","0176","Elbert County High School","All Students","Reading Test  Score - New",687305,26245,"26","26",279,"264","264"
"2020-21","652","Elbert County","0176","Elbert County High School","All Students","WritLang Test  Score - New",687305,26245,"26","26",277,"260","260"
