LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,SUBGRP_DESC,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL
2018-19,633,Cobb County,1064,McEachern High School,All Students,Reading Test  Score - New,2220087,49344,3830,271,264,276,259
2018-19,633,Cobb County,1064,McEachern High School,All Students,WritLang Test  Score - New,2220087,49344,3830,271,259,272,252
2018-19,633,Cobb County,1069,Wheeler High School,All Students,Combined Test Score,2220087,49344,3830,194,1027,1079,1111
2018-19,633,Cobb County,1069,Wheeler High School,All Students,Essay Analysis Score - New,1747071,19599,1806,101,3,4,4
2018-19,633,Cobb County,1069,Wheeler High School,All Students,Essay Reading Score - New,1747071,19599,1806,101,5,5,5
2018-19,633,Cobb County,1069,Wheeler High School,All Students,Essay Total,1747071,19599,1806,101,13,13,14
2018-19,633,Cobb County,1069,Wheeler High School,All Students,Essay Writing Score - New,1747071,19599,1806,101,5,5,5
2018-19,633,Cobb County,1069,Wheeler High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,3830,194,523,548,557
2018-19,633,Cobb County,1069,Wheeler High School,All Students,Math Section Score - New,2220087,49344,3830,194,504,531,554
2018-19,633,Cobb County,1069,Wheeler High School,All Students,Reading Test  Score - New,2220087,49344,3830,194,264,276,282
2018-19,633,Cobb County,1069,Wheeler High School,All Students,WritLang Test  Score - New,2220087,49344,3830,194,259,272,275
2018-19,633,Cobb County,2056,North Cobb High School,All Students,Combined Test Score,2220087,49344,3830,312,1027,1079,1025
2018-19,633,Cobb County,2056,North Cobb High School,All Students,Essay Analysis Score - New,1747071,19599,1806,134,3,4,3
2018-19,633,Cobb County,2056,North Cobb High School,All Students,Essay Reading Score - New,1747071,19599,1806,134,5,5,4
2018-19,633,Cobb County,2056,North Cobb High School,All Students,Essay Total,1747071,19599,1806,134,13,13,13
2018-19,633,Cobb County,2056,North Cobb High School,All Students,Essay Writing Score - New,1747071,19599,1806,134,5,5,5
2018-19,633,Cobb County,2056,North Cobb High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,3830,312,523,548,526
2018-19,633,Cobb County,2056,North Cobb High School,All Students,Math Section Score - New,2220087,49344,3830,312,504,531,498
2018-19,633,Cobb County,2056,North Cobb High School,All Students,Reading Test  Score - New,2220087,49344,3830,312,264,276,265
2018-19,633,Cobb County,2056,North Cobb High School,All Students,WritLang Test  Score - New,2220087,49344,3830,312,259,272,262
2018-19,633,Cobb County,2066,Osborne High School,All Students,Combined Test Score,2220087,49344,3830,125,1027,1079,938
2018-19,633,Cobb County,2066,Osborne High School,All Students,Essay Analysis Score - New,1747071,19599,1806,71,3,4,3
2018-19,633,Cobb County,2066,Osborne High School,All Students,Essay Reading Score - New,1747071,19599,1806,71,5,5,4
2018-19,633,Cobb County,2066,Osborne High School,All Students,Essay Total,1747071,19599,1806,71,13,13,12
2018-19,633,Cobb County,2066,Osborne High School,All Students,Essay Writing Score - New,1747071,19599,1806,71,5,5,5
2018-19,633,Cobb County,2066,Osborne High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,3830,125,523,548,479
2018-19,633,Cobb County,2066,Osborne High School,All Students,Math Section Score - New,2220087,49344,3830,125,504,531,459
2018-19,633,Cobb County,2066,Osborne High School,All Students,Reading Test  Score - New,2220087,49344,3830,125,264,276,243
2018-19,633,Cobb County,2066,Osborne High School,All Students,WritLang Test  Score - New,2220087,49344,3830,125,259,272,236
2018-19,633,Cobb County,3056,South Cobb High School,All Students,Combined Test Score,2220087,49344,3830,188,1027,1079,986
2018-19,633,Cobb County,3056,South Cobb High School,All Students,Essay Analysis Score - New,1747071,19599,1806,86,3,4,3
2018-19,633,Cobb County,3056,South Cobb High School,All Students,Essay Reading Score - New,1747071,19599,1806,86,5,5,4
2018-19,633,Cobb County,3056,South Cobb High School,All Students,Essay Total,1747071,19599,1806,86,13,13,12
2018-19,633,Cobb County,3056,South Cobb High School,All Students,Essay Writing Score - New,1747071,19599,1806,86,5,5,5
2018-19,633,Cobb County,3056,South Cobb High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,3830,188,523,548,507
2018-19,633,Cobb County,3056,South Cobb High School,All Students,Math Section Score - New,2220087,49344,3830,188,504,531,479
2018-19,633,Cobb County,3056,South Cobb High School,All Students,Reading Test  Score - New,2220087,49344,3830,188,264,276,257
2018-19,633,Cobb County,3056,South Cobb High School,All Students,WritLang Test  Score - New,2220087,49344,3830,188,259,272,250
2018-19,633,Cobb County,4066,Pebblebrook High School,All Students,Combined Test Score,2220087,49344,3830,242,1027,1079,940
2018-19,633,Cobb County,4066,Pebblebrook High School,All Students,Essay Analysis Score - New,1747071,19599,1806,113,3,4,3
2018-19,633,Cobb County,4066,Pebblebrook High School,All Students,Essay Reading Score - New,1747071,19599,1806,113,5,5,4
2018-19,633,Cobb County,4066,Pebblebrook High School,All Students,Essay Total,1747071,19599,1806,113,13,13,12
2018-19,633,Cobb County,4066,Pebblebrook High School,All Students,Essay Writing Score - New,1747071,19599,1806,113,5,5,5
2018-19,633,Cobb County,4066,Pebblebrook High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,3830,242,523,548,483
2018-19,633,Cobb County,4066,Pebblebrook High School,All Students,Math Section Score - New,2220087,49344,3830,242,504,531,457
2018-19,633,Cobb County,4066,Pebblebrook High School,All Students,Reading Test  Score - New,2220087,49344,3830,242,264,276,244
2018-19,633,Cobb County,4066,Pebblebrook High School,All Students,WritLang Test  Score - New,2220087,49344,3830,242,259,272,239
2018-19,634,Coffee County,114,Wiregrass Regional College and Career Academy,All Students,Combined Test Score,2220087,49344,161,TFS,1027,1006,
2018-19,634,Coffee County,114,Wiregrass Regional College and Career Academy,All Students,Essay Analysis Score - New,1747071,19599,42,TFS,3,3,
2018-19,634,Coffee County,114,Wiregrass Regional College and Career Academy,All Students,Essay Reading Score - New,1747071,19599,42,TFS,5,4,
2018-19,634,Coffee County,114,Wiregrass Regional College and Career Academy,All Students,Essay Total,1747071,19599,42,TFS,13,12,
2018-19,634,Coffee County,114,Wiregrass Regional College and Career Academy,All Students,Essay Writing Score - New,1747071,19599,42,TFS,5,5,
2018-19,634,Coffee County,114,Wiregrass Regional College and Career Academy,All Students,Evidence Based Reading and Writing - New,1747071,49344,161,TFS,523,516,
2018-19,634,Coffee County,114,Wiregrass Regional College and Career Academy,All Students,Math Section Score - New,2220087,49344,161,TFS,504,490,
2018-19,634,Coffee County,114,Wiregrass Regional College and Career Academy,All Students,Reading Test  Score - New,2220087,49344,161,TFS,264,262,
2018-19,634,Coffee County,114,Wiregrass Regional College and Career Academy,All Students,WritLang Test  Score - New,2220087,49344,161,TFS,259,254,
2018-19,634,Coffee County,195,Coffee County High School,All Students,Combined Test Score,2220087,49344,161,156,1027,1006,1010
2018-19,634,Coffee County,195,Coffee County High School,All Students,Essay Analysis Score - New,1747071,19599,42,41,3,3,3
2018-19,634,Coffee County,195,Coffee County High School,All Students,Essay Reading Score - New,1747071,19599,42,41,5,4,4
2018-19,634,Coffee County,195,Coffee County High School,All Students,Essay Total,1747071,19599,42,41,13,12,12
2018-19,634,Coffee County,195,Coffee County High School,All Students,Essay Writing Score - New,1747071,19599,42,41,5,5,5
2018-19,634,Coffee County,195,Coffee County High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,161,156,523,516,518
2018-19,634,Coffee County,195,Coffee County High School,All Students,Math Section Score - New,2220087,49344,161,156,504,490,492
2018-19,634,Coffee County,195,Coffee County High School,All Students,Reading Test  Score - New,2220087,49344,161,156,264,262,263
2018-19,634,Coffee County,195,Coffee County High School,All Students,WritLang Test  Score - New,2220087,49344,161,156,259,254,255
2018-19,635,Colquitt County,1554,Colquitt County High School,All Students,Combined Test Score,2220087,49344,178,178,1027,986,986
2018-19,635,Colquitt County,1554,Colquitt County High School,All Students,Essay Analysis Score - New,1747071,19599,75,75,3,3,3
2018-19,635,Colquitt County,1554,Colquitt County High School,All Students,Essay Reading Score - New,1747071,19599,75,75,5,4,4
2018-19,635,Colquitt County,1554,Colquitt County High School,All Students,Essay Total,1747071,19599,75,75,13,12,12
2018-19,635,Colquitt County,1554,Colquitt County High School,All Students,Essay Writing Score - New,1747071,19599,75,75,5,5,5
2018-19,635,Colquitt County,1554,Colquitt County High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,178,178,523,504,504
2018-19,635,Colquitt County,1554,Colquitt County High School,All Students,Math Section Score - New,2220087,49344,178,178,504,483,483
2018-19,635,Colquitt County,1554,Colquitt County High School,All Students,Reading Test  Score - New,2220087,49344,178,178,264,255,255
2018-19,635,Colquitt County,1554,Colquitt County High School,All Students,WritLang Test  Score - New,2220087,49344,178,178,259,248,248
2018-19,636,Columbia County,112,Grovetown High School,All Students,Combined Test Score,2220087,49344,990,231,1027,1085,1064
2018-19,636,Columbia County,112,Grovetown High School,All Students,Essay Analysis Score - New,1747071,19599,413,101,3,3,3
2018-19,636,Columbia County,112,Grovetown High School,All Students,Essay Reading Score - New,1747071,19599,413,101,5,5,5
2018-19,636,Columbia County,112,Grovetown High School,All Students,Essay Total,1747071,19599,413,101,13,13,13
2018-19,636,Columbia County,112,Grovetown High School,All Students,Essay Writing Score - New,1747071,19599,413,101,5,5,5
2018-19,636,Columbia County,112,Grovetown High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,990,231,523,550,532
2018-19,636,Columbia County,112,Grovetown High School,All Students,Math Section Score - New,2220087,49344,990,231,504,535,532
2018-19,636,Columbia County,112,Grovetown High School,All Students,Reading Test  Score - New,2220087,49344,990,231,264,278,271
2018-19,636,Columbia County,112,Grovetown High School,All Students,WritLang Test  Score - New,2220087,49344,990,231,259,272,261
2018-19,636,Columbia County,183,Harlem High School,All Students,Combined Test Score,2220087,49344,990,87,1027,1085,1014
2018-19,636,Columbia County,183,Harlem High School,All Students,Essay Analysis Score - New,1747071,19599,413,34,3,3,3
2018-19,636,Columbia County,183,Harlem High School,All Students,Essay Reading Score - New,1747071,19599,413,34,5,5,4
2018-19,636,Columbia County,183,Harlem High School,All Students,Essay Total,1747071,19599,413,34,13,13,12
2018-19,636,Columbia County,183,Harlem High School,All Students,Essay Writing Score - New,1747071,19599,413,34,5,5,5
2018-19,636,Columbia County,183,Harlem High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,990,87,523,550,520
2018-19,636,Columbia County,183,Harlem High School,All Students,Math Section Score - New,2220087,49344,990,87,504,535,494
2018-19,636,Columbia County,183,Harlem High School,All Students,Reading Test  Score - New,2220087,49344,990,87,264,278,260
2018-19,636,Columbia County,183,Harlem High School,All Students,WritLang Test  Score - New,2220087,49344,990,87,259,272,260
2018-19,636,Columbia County,189,Lakeside High School,All Students,Combined Test Score,2220087,49344,990,238,1027,1085,1119
2018-19,636,Columbia County,189,Lakeside High School,All Students,Essay Analysis Score - New,1747071,19599,413,92,3,3,4
2018-19,636,Columbia County,189,Lakeside High School,All Students,Essay Reading Score - New,1747071,19599,413,92,5,5,5
2018-19,636,Columbia County,189,Lakeside High School,All Students,Essay Total,1747071,19599,413,92,13,13,14
2018-19,636,Columbia County,189,Lakeside High School,All Students,Essay Writing Score - New,1747071,19599,413,92,5,5,5
2018-19,636,Columbia County,189,Lakeside High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,990,238,523,550,566
2018-19,636,Columbia County,189,Lakeside High School,All Students,Math Section Score - New,2220087,49344,990,238,504,535,553
2018-19,636,Columbia County,189,Lakeside High School,All Students,Reading Test  Score - New,2220087,49344,990,238,264,278,284
2018-19,636,Columbia County,189,Lakeside High School,All Students,WritLang Test  Score - New,2220087,49344,990,238,259,272,282
2018-19,636,Columbia County,197,Greenbrier High School,All Students,Combined Test Score,2220087,49344,990,246,1027,1085,1111
2018-19,636,Columbia County,197,Greenbrier High School,All Students,Essay Analysis Score - New,1747071,19599,413,106,3,3,3
2018-19,636,Columbia County,197,Greenbrier High School,All Students,Essay Reading Score - New,1747071,19599,413,106,5,5,5
2018-19,636,Columbia County,197,Greenbrier High School,All Students,Essay Total,1747071,19599,413,106,13,13,14
2018-19,636,Columbia County,197,Greenbrier High School,All Students,Essay Writing Score - New,1747071,19599,413,106,5,5,5
2018-19,636,Columbia County,197,Greenbrier High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,990,246,523,550,562
2018-19,636,Columbia County,197,Greenbrier High School,All Students,Math Section Score - New,2220087,49344,990,246,504,535,549
2018-19,636,Columbia County,197,Greenbrier High School,All Students,Reading Test  Score - New,2220087,49344,990,246,264,278,284
2018-19,636,Columbia County,197,Greenbrier High School,All Students,WritLang Test  Score - New,2220087,49344,990,246,259,272,278
2018-19,636,Columbia County,4050,Evans High School,All Students,Combined Test Score,2220087,49344,990,188,1027,1085,1068
2018-19,636,Columbia County,4050,Evans High School,All Students,Essay Analysis Score - New,1747071,19599,413,80,3,3,3
2018-19,636,Columbia County,4050,Evans High School,All Students,Essay Reading Score - New,1747071,19599,413,80,5,5,5
2018-19,636,Columbia County,4050,Evans High School,All Students,Essay Total,1747071,19599,413,80,13,13,13
2018-19,636,Columbia County,4050,Evans High School,All Students,Essay Writing Score - New,1747071,19599,413,80,5,5,5
2018-19,636,Columbia County,4050,Evans High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,990,188,523,550,549
2018-19,636,Columbia County,4050,Evans High School,All Students,Math Section Score - New,2220087,49344,990,188,504,535,518
2018-19,636,Columbia County,4050,Evans High School,All Students,Reading Test  Score - New,2220087,49344,990,188,264,278,277
2018-19,636,Columbia County,4050,Evans High School,All Students,WritLang Test  Score - New,2220087,49344,990,188,259,272,272
2018-19,637,Cook County,111,Cook High School,All Students,Combined Test Score,2220087,49344,62,62,1027,999,999
2018-19,637,Cook County,111,Cook High School,All Students,Essay Analysis Score - New,1747071,19599,18,18,3,3,3
2018-19,637,Cook County,111,Cook High School,All Students,Essay Reading Score - New,1747071,19599,18,18,5,4,4
2018-19,637,Cook County,111,Cook High School,All Students,Essay Total,1747071,19599,18,18,13,12,12
2018-19,637,Cook County,111,Cook High School,All Students,Essay Writing Score - New,1747071,19599,18,18,5,5,5
2018-19,637,Cook County,111,Cook High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,62,62,523,517,517
2018-19,637,Cook County,111,Cook High School,All Students,Math Section Score - New,2220087,49344,62,62,504,481,481
2018-19,637,Cook County,111,Cook High School,All Students,Reading Test  Score - New,2220087,49344,62,62,264,264,264
2018-19,637,Cook County,111,Cook High School,All Students,WritLang Test  Score - New,2220087,49344,62,62,259,253,253
2018-19,638,Coweta County,196,Northgate High School,All Students,Combined Test Score,2220087,49344,512,144,1027,1057,1095
2018-19,638,Coweta County,196,Northgate High School,All Students,Essay Analysis Score - New,1747071,19599,235,61,3,3,3
2018-19,638,Coweta County,196,Northgate High School,All Students,Essay Reading Score - New,1747071,19599,235,61,5,5,5
2018-19,638,Coweta County,196,Northgate High School,All Students,Essay Total,1747071,19599,235,61,13,13,13
2018-19,638,Coweta County,196,Northgate High School,All Students,Essay Writing Score - New,1747071,19599,235,61,5,5,5
2018-19,638,Coweta County,196,Northgate High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,512,144,523,540,556
2018-19,638,Coweta County,196,Northgate High School,All Students,Math Section Score - New,2220087,49344,512,144,504,517,539
2018-19,638,Coweta County,196,Northgate High School,All Students,Reading Test  Score - New,2220087,49344,512,144,264,272,280
2018-19,638,Coweta County,196,Northgate High School,All Students,WritLang Test  Score - New,2220087,49344,512,144,259,268,276
2018-19,638,Coweta County,389,East Coweta High School,All Students,Combined Test Score,2220087,49344,512,196,1027,1057,1051
2018-19,638,Coweta County,389,East Coweta High School,All Students,Essay Analysis Score - New,1747071,19599,235,87,3,3,3
2018-19,638,Coweta County,389,East Coweta High School,All Students,Essay Reading Score - New,1747071,19599,235,87,5,5,5
2018-19,638,Coweta County,389,East Coweta High School,All Students,Essay Total,1747071,19599,235,87,13,13,13
2018-19,638,Coweta County,389,East Coweta High School,All Students,Essay Writing Score - New,1747071,19599,235,87,5,5,5
2018-19,638,Coweta County,389,East Coweta High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,512,196,523,540,539
2018-19,638,Coweta County,389,East Coweta High School,All Students,Math Section Score - New,2220087,49344,512,196,504,517,513
2018-19,638,Coweta County,389,East Coweta High School,All Students,Reading Test  Score - New,2220087,49344,512,196,264,272,270
2018-19,638,Coweta County,389,East Coweta High School,All Students,WritLang Test  Score - New,2220087,49344,512,196,259,268,268
2018-19,638,Coweta County,5054,Newnan High School,All Students,Combined Test Score,2220087,49344,512,172,1027,1057,1032
2018-19,638,Coweta County,5054,Newnan High School,All Students,Essay Analysis Score - New,1747071,19599,235,87,3,3,3
2018-19,638,Coweta County,5054,Newnan High School,All Students,Essay Reading Score - New,1747071,19599,235,87,5,5,5
2018-19,638,Coweta County,5054,Newnan High School,All Students,Essay Total,1747071,19599,235,87,13,13,13
2018-19,638,Coweta County,5054,Newnan High School,All Students,Essay Writing Score - New,1747071,19599,235,87,5,5,5
2018-19,638,Coweta County,5054,Newnan High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,512,172,523,540,529
2018-19,638,Coweta County,5054,Newnan High School,All Students,Math Section Score - New,2220087,49344,512,172,504,517,503
2018-19,638,Coweta County,5054,Newnan High School,All Students,Reading Test  Score - New,2220087,49344,512,172,264,272,268
2018-19,638,Coweta County,5054,Newnan High School,All Students,WritLang Test  Score - New,2220087,49344,512,172,259,268,262
2018-19,639,Crawford County,193,Crawford County High School,All Students,Combined Test Score,2220087,49344,29,29,1027,1010,1010
2018-19,639,Crawford County,193,Crawford County High School,All Students,Essay Analysis Score - New,1747071,19599,13,13,3,3,3
2018-19,639,Crawford County,193,Crawford County High School,All Students,Essay Reading Score - New,1747071,19599,13,13,5,4,4
2018-19,639,Crawford County,193,Crawford County High School,All Students,Essay Total,1747071,19599,13,13,13,12,12
2018-19,639,Crawford County,193,Crawford County High School,All Students,Essay Writing Score - New,1747071,19599,13,13,5,5,5
2018-19,639,Crawford County,193,Crawford County High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,29,29,523,521,521
2018-19,639,Crawford County,193,Crawford County High School,All Students,Math Section Score - New,2220087,49344,29,29,504,489,489
2018-19,639,Crawford County,193,Crawford County High School,All Students,Reading Test  Score - New,2220087,49344,29,29,264,264,264
2018-19,639,Crawford County,193,Crawford County High School,All Students,WritLang Test  Score - New,2220087,49344,29,29,259,257,257
2018-19,640,Crisp County,196,Crisp County High School,All Students,Combined Test Score,2220087,49344,102,102,1027,994,994
2018-19,640,Crisp County,196,Crisp County High School,All Students,Essay Analysis Score - New,1747071,19599,25,25,3,3,3
2018-19,640,Crisp County,196,Crisp County High School,All Students,Essay Reading Score - New,1747071,19599,25,25,5,4,4
2018-19,640,Crisp County,196,Crisp County High School,All Students,Essay Total,1747071,19599,25,25,13,11,11
2018-19,640,Crisp County,196,Crisp County High School,All Students,Essay Writing Score - New,1747071,19599,25,25,5,5,5
2018-19,640,Crisp County,196,Crisp County High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,102,102,523,514,514
2018-19,640,Crisp County,196,Crisp County High School,All Students,Math Section Score - New,2220087,49344,102,102,504,480,480
2018-19,640,Crisp County,196,Crisp County High School,All Students,Reading Test  Score - New,2220087,49344,102,102,264,259,259
2018-19,640,Crisp County,196,Crisp County High School,All Students,WritLang Test  Score - New,2220087,49344,102,102,259,254,254
2018-19,641,Dade County,195,Dade County High School,All Students,Combined Test Score,2220087,49344,14,14,1027,1017,1017
2018-19,641,Dade County,195,Dade County High School,All Students,Essay Analysis Score - New,1747071,19599,TFS,TFS,3,,
2018-19,641,Dade County,195,Dade County High School,All Students,Essay Reading Score - New,1747071,19599,TFS,TFS,5,,
2018-19,641,Dade County,195,Dade County High School,All Students,Essay Total,1747071,19599,TFS,TFS,13,,
2018-19,641,Dade County,195,Dade County High School,All Students,Essay Writing Score - New,1747071,19599,TFS,TFS,5,,
2018-19,641,Dade County,195,Dade County High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,14,14,523,524,524
2018-19,641,Dade County,195,Dade County High School,All Students,Math Section Score - New,2220087,49344,14,14,504,493,493
2018-19,641,Dade County,195,Dade County High School,All Students,Reading Test  Score - New,2220087,49344,14,14,264,267,267
2018-19,641,Dade County,195,Dade County High School,All Students,WritLang Test  Score - New,2220087,49344,14,14,259,257,257
2018-19,642,Dawson County,198,Dawson County High School,All Students,Combined Test Score,2220087,49344,101,101,1027,1034,1034
2018-19,642,Dawson County,198,Dawson County High School,All Students,Essay Analysis Score - New,1747071,19599,36,36,3,3,3
2018-19,642,Dawson County,198,Dawson County High School,All Students,Essay Reading Score - New,1747071,19599,36,36,5,4,4
2018-19,642,Dawson County,198,Dawson County High School,All Students,Essay Total,1747071,19599,36,36,13,12,12
2018-19,642,Dawson County,198,Dawson County High School,All Students,Essay Writing Score - New,1747071,19599,36,36,5,5,5
2018-19,642,Dawson County,198,Dawson County High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,101,101,523,531,531
2018-19,642,Dawson County,198,Dawson County High School,All Students,Math Section Score - New,2220087,49344,101,101,504,503,503
2018-19,642,Dawson County,198,Dawson County High School,All Students,Reading Test  Score - New,2220087,49344,101,101,264,267,267
2018-19,642,Dawson County,198,Dawson County High School,All Students,WritLang Test  Score - New,2220087,49344,101,101,259,265,265
2018-19,643,Decatur County,3050,Bainbridge High School,All Students,Combined Test Score,2220087,49344,77,77,1027,956,956
2018-19,643,Decatur County,3050,Bainbridge High School,All Students,Essay Analysis Score - New,1747071,19599,23,23,3,3,3
2018-19,643,Decatur County,3050,Bainbridge High School,All Students,Essay Reading Score - New,1747071,19599,23,23,5,4,4
2018-19,643,Decatur County,3050,Bainbridge High School,All Students,Essay Total,1747071,19599,23,23,13,11,11
2018-19,643,Decatur County,3050,Bainbridge High School,All Students,Essay Writing Score - New,1747071,19599,23,23,5,4,4
2018-19,643,Decatur County,3050,Bainbridge High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,77,77,523,503,503
2018-19,643,Decatur County,3050,Bainbridge High School,All Students,Math Section Score - New,2220087,49344,77,77,504,453,453
2018-19,643,Decatur County,3050,Bainbridge High School,All Students,Reading Test  Score - New,2220087,49344,77,77,264,254,254
2018-19,643,Decatur County,3050,Bainbridge High School,All Students,WritLang Test  Score - New,2220087,49344,77,77,259,249,249
2018-19,644,DeKalb County,103,"Martin Luther King, Jr. High School",All Students,Combined Test Score,2220087,49344,2897,192,1027,969,873
2018-19,644,DeKalb County,103,"Martin Luther King, Jr. High School",All Students,Essay Analysis Score - New,1747071,19599,1431,55,3,3,3
2018-19,644,DeKalb County,103,"Martin Luther King, Jr. High School",All Students,Essay Reading Score - New,1747071,19599,1431,55,5,4,4
2018-19,644,DeKalb County,103,"Martin Luther King, Jr. High School",All Students,Essay Total,1747071,19599,1431,55,13,12,11
2018-19,644,DeKalb County,103,"Martin Luther King, Jr. High School",All Students,Essay Writing Score - New,1747071,19599,1431,55,5,5,4
2018-19,644,DeKalb County,103,"Martin Luther King, Jr. High School",All Students,Evidence Based Reading and Writing - New,1747071,49344,2897,192,523,496,453
2018-19,644,DeKalb County,103,"Martin Luther King, Jr. High School",All Students,Math Section Score - New,2220087,49344,2897,192,504,473,420
2018-19,644,DeKalb County,103,"Martin Luther King, Jr. High School",All Students,Reading Test  Score - New,2220087,49344,2897,192,264,250,228
2018-19,644,DeKalb County,103,"Martin Luther King, Jr. High School",All Students,WritLang Test  Score - New,2220087,49344,2897,192,259,246,225
2018-19,644,DeKalb County,105,Miller Grove High School,All Students,Combined Test Score,2220087,49344,2897,132,1027,969,921
2018-19,644,DeKalb County,105,Miller Grove High School,All Students,Essay Analysis Score - New,1747071,19599,1431,65,3,3,3
2018-19,644,DeKalb County,105,Miller Grove High School,All Students,Essay Reading Score - New,1747071,19599,1431,65,5,4,4
2018-19,644,DeKalb County,105,Miller Grove High School,All Students,Essay Total,1747071,19599,1431,65,13,12,12
2018-19,644,DeKalb County,105,Miller Grove High School,All Students,Essay Writing Score - New,1747071,19599,1431,65,5,5,5
2018-19,644,DeKalb County,105,Miller Grove High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,2897,132,523,496,467
2018-19,644,DeKalb County,105,Miller Grove High School,All Students,Math Section Score - New,2220087,49344,2897,132,504,473,454
2018-19,644,DeKalb County,105,Miller Grove High School,All Students,Reading Test  Score - New,2220087,49344,2897,132,264,250,236
2018-19,644,DeKalb County,105,Miller Grove High School,All Students,WritLang Test  Score - New,2220087,49344,2897,132,259,246,231
2018-19,644,DeKalb County,112,Destiny Achievers Academy of Excellence,All Students,Combined Test Score,2220087,49344,2897,TFS,1027,969,
2018-19,644,DeKalb County,112,Destiny Achievers Academy of Excellence,All Students,Evidence Based Reading and Writing - New,1747071,49344,2897,TFS,523,496,
2018-19,644,DeKalb County,112,Destiny Achievers Academy of Excellence,All Students,Math Section Score - New,2220087,49344,2897,TFS,504,473,
2018-19,644,DeKalb County,112,Destiny Achievers Academy of Excellence,All Students,Reading Test  Score - New,2220087,49344,2897,TFS,264,250,
2018-19,644,DeKalb County,112,Destiny Achievers Academy of Excellence,All Students,WritLang Test  Score - New,2220087,49344,2897,TFS,259,246,
2018-19,644,DeKalb County,172,Cedar Grove High School,All Students,Combined Test Score,2220087,49344,2897,115,1027,969,916
2018-19,644,DeKalb County,172,Cedar Grove High School,All Students,Essay Analysis Score - New,1747071,19599,1431,42,3,3,3
2018-19,644,DeKalb County,172,Cedar Grove High School,All Students,Essay Reading Score - New,1747071,19599,1431,42,5,4,4
2018-19,644,DeKalb County,172,Cedar Grove High School,All Students,Essay Total,1747071,19599,1431,42,13,12,11
2018-19,644,DeKalb County,172,Cedar Grove High School,All Students,Essay Writing Score - New,1747071,19599,1431,42,5,5,5
2018-19,644,DeKalb County,172,Cedar Grove High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,2897,115,523,496,469
2018-19,644,DeKalb County,172,Cedar Grove High School,All Students,Math Section Score - New,2220087,49344,2897,115,504,473,447
2018-19,644,DeKalb County,172,Cedar Grove High School,All Students,Reading Test  Score - New,2220087,49344,2897,115,264,250,237
2018-19,644,DeKalb County,172,Cedar Grove High School,All Students,WritLang Test  Score - New,2220087,49344,2897,115,259,246,232
2018-19,644,DeKalb County,176,Redan High School,All Students,Combined Test Score,2220087,49344,2897,88,1027,969,911
2018-19,644,DeKalb County,176,Redan High School,All Students,Essay Analysis Score - New,1747071,19599,1431,33,3,3,3
2018-19,644,DeKalb County,176,Redan High School,All Students,Essay Reading Score - New,1747071,19599,1431,33,5,4,4
2018-19,644,DeKalb County,176,Redan High School,All Students,Essay Total,1747071,19599,1431,33,13,12,11
2018-19,644,DeKalb County,176,Redan High School,All Students,Essay Writing Score - New,1747071,19599,1431,33,5,5,4
2018-19,644,DeKalb County,176,Redan High School,All Students,Evidence Based Reading and Writing - New,1747071,49344,2897,88,523,496,469
2018-19,644,DeKalb County,176,Redan High School,All Students,Math Section Score - New,2220087,49344,2897,88,504,473,441
2018-19,644,DeKalb County,176,Redan High School,All Students,Reading Test  Score - New,2220087,49344,2897,88,264,250,238
2018-19,644,DeKalb County,176,Redan High School,All Students,WritLang Test  Score - New,2220087,49344,2897,88,259,246,232
2018-19,644,DeKalb County,199,DeKalb Alternative Night School,All Students,Combined Test Score,2220087,49344,2897,TFS,1027,969,
2018-19,644,DeKalb County,199,DeKalb Alternative Night School,All Students,Essay Analysis Score - New,1747071,19599,1431,TFS,3,3,
