"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","SUBGRP_DESC","TEST_CMPNT_TYP_CD","NATIONAL_NUM_TESTED_CNT","STATE_NUM_TESTED_CNT","DSTRCT_NUM_TESTED_CNT","INSTN_NUM_TESTED_CNT","STATE_AVG_SCORE_VAL","DSTRCT_AVG_SCORE_VAL","INSTN_AVG_SCORE_VAL"
"2019-20","625","Savannah-Chatham County","0411","Islands High School","All Students","Combined Test Score",2198460,43074,"785","121",1028,"993","1027"
"2019-20","625","Savannah-Chatham County","0411","Islands High School","All Students","Essay Analysis Score - New",1258478,15097,"258","48",3,"3","3"
"2019-20","625","Savannah-Chatham County","0411","Islands High School","All Students","Essay Reading Score - New",1258478,15097,"258","48",5,"5","5"
"2019-20","625","Savannah-Chatham County","0411","Islands High School","All Students","Essay Total",1258478,15097,"258","48",13,"13","13"
"2019-20","625","Savannah-Chatham County","0411","Islands High School","All Students","Essay Writing Score - New",1258478,15097,"258","48",5,"5","5"
"2019-20","625","Savannah-Chatham County","0411","Islands High School","All Students","Math Section Score - New",2198460,43073,"785","121",503,"480","490"
"2019-20","625","Savannah-Chatham County","0411","Islands High School","All Students","Reading Test  Score - New",2198460,43074,"785","121",265,"258","271"
"2019-20","625","Savannah-Chatham County","0411","Islands High School","All Students","WritLang Test  Score - New",2198460,43075,"785","121",260,"255","266"
"2019-20","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","Combined Test Score",2198460,43074,"785","159",1028,"993","1167"
"2019-20","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","Essay Analysis Score - New",1258478,15097,"258","63",3,"3","4"
"2019-20","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","Essay Reading Score - New",1258478,15097,"258","63",5,"5","5"
"2019-20","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","Essay Total",1258478,15097,"258","63",13,"13","14"
"2019-20","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","Essay Writing Score - New",1258478,15097,"258","63",5,"5","6"
"2019-20","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","Math Section Score - New",2198460,43073,"785","159",503,"480","563"
"2019-20","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","Reading Test  Score - New",2198460,43074,"785","159",265,"258","303"
"2019-20","625","Savannah-Chatham County","0499","Savannah Arts Academy","All Students","WritLang Test  Score - New",2198460,43075,"785","159",260,"255","302"
"2019-20","625","Savannah-Chatham County","2052","Beach High School","All Students","Combined Test Score",2198460,43074,"785","40",1028,"993","894"
"2019-20","625","Savannah-Chatham County","2052","Beach High School","All Students","Essay Analysis Score - New",1258478,15097,"258","14",3,"3","2"
"2019-20","625","Savannah-Chatham County","2052","Beach High School","All Students","Essay Reading Score - New",1258478,15097,"258","14",5,"5","4"
"2019-20","625","Savannah-Chatham County","2052","Beach High School","All Students","Essay Total",1258478,15097,"258","14",13,"13","11"
"2019-20","625","Savannah-Chatham County","2052","Beach High School","All Students","Essay Writing Score - New",1258478,15097,"258","14",5,"5","4"
"2019-20","625","Savannah-Chatham County","2052","Beach High School","All Students","Math Section Score - New",2198460,43073,"785","40",503,"480","437"
"2019-20","625","Savannah-Chatham County","2052","Beach High School","All Students","Reading Test  Score - New",2198460,43074,"785","40",265,"258","231"
"2019-20","625","Savannah-Chatham County","2052","Beach High School","All Students","WritLang Test  Score - New",2198460,43075,"785","40",260,"255","226"
"2019-20","625","Savannah-Chatham County","3056","Groves High School","All Students","Combined Test Score",2198460,43074,"785","39",1028,"993","893"
"2019-20","625","Savannah-Chatham County","3056","Groves High School","All Students","Essay Analysis Score - New",1258478,15097,"258","TFS",3,"3","TFS"
"2019-20","625","Savannah-Chatham County","3056","Groves High School","All Students","Essay Reading Score - New",1258478,15097,"258","TFS",5,"5","TFS"
"2019-20","625","Savannah-Chatham County","3056","Groves High School","All Students","Essay Total",1258478,15097,"258","TFS",13,"13","TFS"
"2019-20","625","Savannah-Chatham County","3056","Groves High School","All Students","Essay Writing Score - New",1258478,15097,"258","TFS",5,"5","TFS"
"2019-20","625","Savannah-Chatham County","3056","Groves High School","All Students","Math Section Score - New",2198460,43073,"785","39",503,"480","439"
"2019-20","625","Savannah-Chatham County","3056","Groves High School","All Students","Reading Test  Score - New",2198460,43074,"785","39",265,"258","232"
"2019-20","625","Savannah-Chatham County","3056","Groves High School","All Students","WritLang Test  Score - New",2198460,43075,"785","39",260,"255","222"
"2019-20","625","Savannah-Chatham County","5060","Jenkins High School","All Students","Combined Test Score",2198460,43074,"785","79",1028,"993","1017"
"2019-20","625","Savannah-Chatham County","5060","Jenkins High School","All Students","Essay Analysis Score - New",1258478,15097,"258","36",3,"3","3"
"2019-20","625","Savannah-Chatham County","5060","Jenkins High School","All Students","Essay Reading Score - New",1258478,15097,"258","36",5,"5","5"
"2019-20","625","Savannah-Chatham County","5060","Jenkins High School","All Students","Essay Total",1258478,15097,"258","36",13,"13","13"
"2019-20","625","Savannah-Chatham County","5060","Jenkins High School","All Students","Essay Writing Score - New",1258478,15097,"258","36",5,"5","5"
"2019-20","625","Savannah-Chatham County","5060","Jenkins High School","All Students","Math Section Score - New",2198460,43073,"785","79",503,"480","502"
"2019-20","625","Savannah-Chatham County","5060","Jenkins High School","All Students","Reading Test  Score - New",2198460,43074,"785","79",265,"258","258"
"2019-20","625","Savannah-Chatham County","5060","Jenkins High School","All Students","WritLang Test  Score - New",2198460,43075,"785","79",260,"255","257"
"2019-20","625","Savannah-Chatham County","5070","Windsor Forest High School","All Students","Combined Test Score",2198460,43074,"785","62",1028,"993","929"
"2019-20","625","Savannah-Chatham County","5070","Windsor Forest High School","All Students","Essay Analysis Score - New",1258478,15097,"258","19",3,"3","3"
"2019-20","625","Savannah-Chatham County","5070","Windsor Forest High School","All Students","Essay Reading Score - New",1258478,15097,"258","19",5,"5","4"
"2019-20","625","Savannah-Chatham County","5070","Windsor Forest High School","All Students","Essay Total",1258478,15097,"258","19",13,"13","12"
"2019-20","625","Savannah-Chatham County","5070","Windsor Forest High School","All Students","Essay Writing Score - New",1258478,15097,"258","19",5,"5","5"
"2019-20","625","Savannah-Chatham County","5070","Windsor Forest High School","All Students","Math Section Score - New",2198460,43073,"785","62",503,"480","443"
"2019-20","625","Savannah-Chatham County","5070","Windsor Forest High School","All Students","Reading Test  Score - New",2198460,43074,"785","62",265,"258","243"
"2019-20","625","Savannah-Chatham County","5070","Windsor Forest High School","All Students","WritLang Test  Score - New",2198460,43075,"785","62",260,"255","242"
"2019-20","626","Chattahoochee County","0206","Chattahoochee County High School","All Students","Combined Test Score",2198460,43074,"30","30",1028,"917","917"
"2019-20","626","Chattahoochee County","0206","Chattahoochee County High School","All Students","Essay Analysis Score - New",1258478,15097,"TFS","TFS",3,"TFS","TFS"
"2019-20","626","Chattahoochee County","0206","Chattahoochee County High School","All Students","Essay Reading Score - New",1258478,15097,"TFS","TFS",5,"TFS","TFS"
"2019-20","626","Chattahoochee County","0206","Chattahoochee County High School","All Students","Essay Total",1258478,15097,"TFS","TFS",13,"TFS","TFS"
"2019-20","626","Chattahoochee County","0206","Chattahoochee County High School","All Students","Essay Writing Score - New",1258478,15097,"TFS","TFS",5,"TFS","TFS"
"2019-20","626","Chattahoochee County","0206","Chattahoochee County High School","All Students","Math Section Score - New",2198460,43073,"30","30",503,"445","445"
"2019-20","626","Chattahoochee County","0206","Chattahoochee County High School","All Students","Reading Test  Score - New",2198460,43074,"30","30",265,"242","242"
"2019-20","626","Chattahoochee County","0206","Chattahoochee County High School","All Students","WritLang Test  Score - New",2198460,43075,"30","30",260,"231","231"
"2019-20","627","Chattooga County","1050","Chattooga High School","All Students","Combined Test Score",2198460,43074,"29","29",1028,"965","965"
"2019-20","627","Chattooga County","1050","Chattooga High School","All Students","Essay Analysis Score - New",1258478,15097,"TFS","TFS",3,"TFS","TFS"
"2019-20","627","Chattooga County","1050","Chattooga High School","All Students","Essay Reading Score - New",1258478,15097,"TFS","TFS",5,"TFS","TFS"
"2019-20","627","Chattooga County","1050","Chattooga High School","All Students","Essay Total",1258478,15097,"TFS","TFS",13,"TFS","TFS"
"2019-20","627","Chattooga County","1050","Chattooga High School","All Students","Essay Writing Score - New",1258478,15097,"TFS","TFS",5,"TFS","TFS"
"2019-20","627","Chattooga County","1050","Chattooga High School","All Students","Math Section Score - New",2198460,43073,"29","29",503,"460","460"
"2019-20","627","Chattooga County","1050","Chattooga High School","All Students","Reading Test  Score - New",2198460,43074,"29","29",265,"251","251"
"2019-20","627","Chattooga County","1050","Chattooga High School","All Students","WritLang Test  Score - New",2198460,43075,"29","29",260,"254","254"
"2019-20","628","Cherokee County","0106","Creekview High School","All Students","Combined Test Score",2198460,43074,"1178","249",1028,"1079","1090"
"2019-20","628","Cherokee County","0106","Creekview High School","All Students","Essay Analysis Score - New",1258478,15097,"379","75",3,"4","4"
"2019-20","628","Cherokee County","0106","Creekview High School","All Students","Essay Reading Score - New",1258478,15097,"379","75",5,"5","5"
"2019-20","628","Cherokee County","0106","Creekview High School","All Students","Essay Total",1258478,15097,"379","75",13,"14","15"
"2019-20","628","Cherokee County","0106","Creekview High School","All Students","Essay Writing Score - New",1258478,15097,"379","75",5,"5","6"
"2019-20","628","Cherokee County","0106","Creekview High School","All Students","Math Section Score - New",2198460,43073,"1178","249",503,"531","537"
"2019-20","628","Cherokee County","0106","Creekview High School","All Students","Reading Test  Score - New",2198460,43074,"1178","249",265,"276","278"
"2019-20","628","Cherokee County","0106","Creekview High School","All Students","WritLang Test  Score - New",2198460,43075,"1178","249",260,"272","274"
"2019-20","628","Cherokee County","0115","River Ridge High School","All Students","Combined Test Score",2198460,43074,"1178","215",1028,"1079","1061"
"2019-20","628","Cherokee County","0115","River Ridge High School","All Students","Essay Analysis Score - New",1258478,15097,"379","70",3,"4","4"
"2019-20","628","Cherokee County","0115","River Ridge High School","All Students","Essay Reading Score - New",1258478,15097,"379","70",5,"5","5"
"2019-20","628","Cherokee County","0115","River Ridge High School","All Students","Essay Total",1258478,15097,"379","70",13,"14","13"
"2019-20","628","Cherokee County","0115","River Ridge High School","All Students","Essay Writing Score - New",1258478,15097,"379","70",5,"5","5"
"2019-20","628","Cherokee County","0115","River Ridge High School","All Students","Math Section Score - New",2198460,43073,"1178","215",503,"531","516"
"2019-20","628","Cherokee County","0115","River Ridge High School","All Students","Reading Test  Score - New",2198460,43074,"1178","215",265,"276","275"
"2019-20","628","Cherokee County","0115","River Ridge High School","All Students","WritLang Test  Score - New",2198460,43075,"1178","215",260,"272","269"
"2019-20","628","Cherokee County","0176","Etowah High School","All Students","Combined Test Score",2198460,43074,"1178","193",1028,"1079","1076"
"2019-20","628","Cherokee County","0176","Etowah High School","All Students","Essay Analysis Score - New",1258478,15097,"379","63",3,"4","4"
"2019-20","628","Cherokee County","0176","Etowah High School","All Students","Essay Reading Score - New",1258478,15097,"379","63",5,"5","5"
"2019-20","628","Cherokee County","0176","Etowah High School","All Students","Essay Total",1258478,15097,"379","63",13,"14","14"
"2019-20","628","Cherokee County","0176","Etowah High School","All Students","Essay Writing Score - New",1258478,15097,"379","63",5,"5","5"
"2019-20","628","Cherokee County","0176","Etowah High School","All Students","Math Section Score - New",2198460,43073,"1178","193",503,"531","527"
"2019-20","628","Cherokee County","0176","Etowah High School","All Students","Reading Test  Score - New",2198460,43074,"1178","193",265,"276","274"
"2019-20","628","Cherokee County","0176","Etowah High School","All Students","WritLang Test  Score - New",2198460,43075,"1178","193",260,"272","275"
"2019-20","628","Cherokee County","0191","Sequoyah High School","All Students","Combined Test Score",2198460,43074,"1178","162",1028,"1079","1087"
"2019-20","628","Cherokee County","0191","Sequoyah High School","All Students","Essay Analysis Score - New",1258478,15097,"379","45",3,"4","3"
"2019-20","628","Cherokee County","0191","Sequoyah High School","All Students","Essay Reading Score - New",1258478,15097,"379","45",5,"5","5"
"2019-20","628","Cherokee County","0191","Sequoyah High School","All Students","Essay Total",1258478,15097,"379","45",13,"14","14"
"2019-20","628","Cherokee County","0191","Sequoyah High School","All Students","Essay Writing Score - New",1258478,15097,"379","45",5,"5","5"
"2019-20","628","Cherokee County","0191","Sequoyah High School","All Students","Math Section Score - New",2198460,43073,"1178","162",503,"531","537"
"2019-20","628","Cherokee County","0191","Sequoyah High School","All Students","Reading Test  Score - New",2198460,43074,"1178","162",265,"276","276"
"2019-20","628","Cherokee County","0191","Sequoyah High School","All Students","WritLang Test  Score - New",2198460,43075,"1178","162",260,"272","274"
"2019-20","628","Cherokee County","0194","Polaris Evening School","All Students","Combined Test Score",2198460,43074,"1178","TFS",1028,"1079","TFS"
"2019-20","628","Cherokee County","0194","Polaris Evening School","All Students","Essay Analysis Score - New",1258478,15097,"379","TFS",3,"4","TFS"
"2019-20","628","Cherokee County","0194","Polaris Evening School","All Students","Essay Reading Score - New",1258478,15097,"379","TFS",5,"5","TFS"
"2019-20","628","Cherokee County","0194","Polaris Evening School","All Students","Essay Total",1258478,15097,"379","TFS",13,"14","TFS"
"2019-20","628","Cherokee County","0194","Polaris Evening School","All Students","Essay Writing Score - New",1258478,15097,"379","TFS",5,"5","TFS"
"2019-20","628","Cherokee County","0194","Polaris Evening School","All Students","Math Section Score - New",2198460,43073,"1178","TFS",503,"531","TFS"
"2019-20","628","Cherokee County","0194","Polaris Evening School","All Students","Reading Test  Score - New",2198460,43074,"1178","TFS",265,"276","TFS"
"2019-20","628","Cherokee County","0194","Polaris Evening School","All Students","WritLang Test  Score - New",2198460,43075,"1178","TFS",260,"272","TFS"
"2019-20","628","Cherokee County","0197","Woodstock High School","All Students","Combined Test Score",2198460,43074,"1178","216",1028,"1079","1073"
"2019-20","628","Cherokee County","0197","Woodstock High School","All Students","Essay Analysis Score - New",1258478,15097,"379","70",3,"4","3"
"2019-20","628","Cherokee County","0197","Woodstock High School","All Students","Essay Reading Score - New",1258478,15097,"379","70",5,"5","5"
"2019-20","628","Cherokee County","0197","Woodstock High School","All Students","Essay Total",1258478,15097,"379","70",13,"14","13"
"2019-20","628","Cherokee County","0197","Woodstock High School","All Students","Essay Writing Score - New",1258478,15097,"379","70",5,"5","5"
"2019-20","628","Cherokee County","0197","Woodstock High School","All Students","Math Section Score - New",2198460,43073,"1178","216",503,"531","532"
"2019-20","628","Cherokee County","0197","Woodstock High School","All Students","Reading Test  Score - New",2198460,43074,"1178","216",265,"276","273"
"2019-20","628","Cherokee County","0197","Woodstock High School","All Students","WritLang Test  Score - New",2198460,43075,"1178","216",260,"272","267"
"2019-20","628","Cherokee County","5050","Cherokee High School","All Students","Combined Test Score",2198460,43074,"1178","135",1028,"1079","1095"
"2019-20","628","Cherokee County","5050","Cherokee High School","All Students","Essay Analysis Score - New",1258478,15097,"379","52",3,"4","4"
"2019-20","628","Cherokee County","5050","Cherokee High School","All Students","Essay Reading Score - New",1258478,15097,"379","52",5,"5","5"
"2019-20","628","Cherokee County","5050","Cherokee High School","All Students","Essay Total",1258478,15097,"379","52",13,"14","14"
"2019-20","628","Cherokee County","5050","Cherokee High School","All Students","Essay Writing Score - New",1258478,15097,"379","52",5,"5","5"
"2019-20","628","Cherokee County","5050","Cherokee High School","All Students","Math Section Score - New",2198460,43073,"1178","135",503,"531","536"
"2019-20","628","Cherokee County","5050","Cherokee High School","All Students","Reading Test  Score - New",2198460,43074,"1178","135",265,"276","282"
"2019-20","628","Cherokee County","5050","Cherokee High School","All Students","WritLang Test  Score - New",2198460,43075,"1178","135",260,"272","277"
"2019-20","628","Cherokee County","6597","Tippens Educational Center","All Students","Combined Test Score",2198460,43074,"1178","TFS",1028,"1079","TFS"
"2019-20","628","Cherokee County","6597","Tippens Educational Center","All Students","Essay Analysis Score - New",1258478,15097,"379","TFS",3,"4","TFS"
"2019-20","628","Cherokee County","6597","Tippens Educational Center","All Students","Essay Reading Score - New",1258478,15097,"379","TFS",5,"5","TFS"
"2019-20","628","Cherokee County","6597","Tippens Educational Center","All Students","Essay Total",1258478,15097,"379","TFS",13,"14","TFS"
"2019-20","628","Cherokee County","6597","Tippens Educational Center","All Students","Essay Writing Score - New",1258478,15097,"379","TFS",5,"5","TFS"
"2019-20","628","Cherokee County","6597","Tippens Educational Center","All Students","Math Section Score - New",2198460,43073,"1178","TFS",503,"531","TFS"
"2019-20","628","Cherokee County","6597","Tippens Educational Center","All Students","Reading Test  Score - New",2198460,43074,"1178","TFS",265,"276","TFS"
"2019-20","628","Cherokee County","6597","Tippens Educational Center","All Students","WritLang Test  Score - New",2198460,43075,"1178","TFS",260,"272","TFS"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","All Students","Combined Test Score",2198460,43074,"318","145",1028,"967","951"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","All Students","Essay Analysis Score - New",1258478,15097,"76","34",3,"3","3"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","All Students","Essay Reading Score - New",1258478,15097,"76","34",5,"5","4"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","All Students","Essay Total",1258478,15097,"76","34",13,"13","13"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","All Students","Essay Writing Score - New",1258478,15097,"76","34",5,"5","5"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","All Students","Math Section Score - New",2198460,43073,"318","145",503,"474","468"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","All Students","Reading Test  Score - New",2198460,43074,"318","145",265,"250","245"
"2019-20","629","Clarke County","0102","Cedar Shoals High School","All Students","WritLang Test  Score - New",2198460,43075,"318","145",260,"243","238"
"2019-20","629","Clarke County","0104","Classic City High School","All Students","Combined Test Score",2198460,43074,"318","TFS",1028,"967","TFS"
"2019-20","629","Clarke County","0104","Classic City High School","All Students","Math Section Score - New",2198460,43073,"318","TFS",503,"474","TFS"
"2019-20","629","Clarke County","0104","Classic City High School","All Students","Reading Test  Score - New",2198460,43074,"318","TFS",265,"250","TFS"
"2019-20","629","Clarke County","0104","Classic City High School","All Students","WritLang Test  Score - New",2198460,43075,"318","TFS",260,"243","TFS"
"2019-20","629","Clarke County","5556","Clarke Central High School","All Students","Combined Test Score",2198460,43074,"318","172",1028,"967","980"
"2019-20","629","Clarke County","5556","Clarke Central High School","All Students","Essay Analysis Score - New",1258478,15097,"76","42",3,"3","3"
"2019-20","629","Clarke County","5556","Clarke Central High School","All Students","Essay Reading Score - New",1258478,15097,"76","42",5,"5","5"
"2019-20","629","Clarke County","5556","Clarke Central High School","All Students","Essay Total",1258478,15097,"76","42",13,"13","14"
"2019-20","629","Clarke County","5556","Clarke Central High School","All Students","Essay Writing Score - New",1258478,15097,"76","42",5,"5","5"
"2019-20","629","Clarke County","5556","Clarke Central High School","All Students","Math Section Score - New",2198460,43073,"318","172",503,"474","479"
"2019-20","629","Clarke County","5556","Clarke Central High School","All Students","Reading Test  Score - New",2198460,43074,"318","172",265,"250","254"
"2019-20","629","Clarke County","5556","Clarke Central High School","All Students","WritLang Test  Score - New",2198460,43075,"318","172",260,"243","247"
"2019-20","631","Clayton County","0104","Mundy's Mill High School","All Students","Combined Test Score",2198460,43074,"990","81",1028,"958","910"
"2019-20","631","Clayton County","0104","Mundy's Mill High School","All Students","Essay Analysis Score - New",1258478,15097,"368","31",3,"3","3"
"2019-20","631","Clayton County","0104","Mundy's Mill High School","All Students","Essay Reading Score - New",1258478,15097,"368","31",5,"5","4"
"2019-20","631","Clayton County","0104","Mundy's Mill High School","All Students","Essay Total",1258478,15097,"368","31",13,"13","11"
"2019-20","631","Clayton County","0104","Mundy's Mill High School","All Students","Essay Writing Score - New",1258478,15097,"368","31",5,"5","5"
"2019-20","631","Clayton County","0104","Mundy's Mill High School","All Students","Math Section Score - New",2198460,43073,"990","81",503,"463","432"
"2019-20","631","Clayton County","0104","Mundy's Mill High School","All Students","Reading Test  Score - New",2198460,43074,"990","81",265,"250","244"
"2019-20","631","Clayton County","0104","Mundy's Mill High School","All Students","WritLang Test  Score - New",2198460,43075,"990","81",260,"246","234"
"2019-20","631","Clayton County","0114","Elite Scholars Academy School","All Students","Combined Test Score",2198460,43074,"990","47",1028,"958","1090"
"2019-20","631","Clayton County","0114","Elite Scholars Academy School","All Students","Essay Analysis Score - New",1258478,15097,"368","29",3,"3","4"
"2019-20","631","Clayton County","0114","Elite Scholars Academy School","All Students","Essay Reading Score - New",1258478,15097,"368","29",5,"5","5"
"2019-20","631","Clayton County","0114","Elite Scholars Academy School","All Students","Essay Total",1258478,15097,"368","29",13,"13","14"
"2019-20","631","Clayton County","0114","Elite Scholars Academy School","All Students","Essay Writing Score - New",1258478,15097,"368","29",5,"5","6"
"2019-20","631","Clayton County","0114","Elite Scholars Academy School","All Students","Math Section Score - New",2198460,43073,"990","47",503,"463","522"
"2019-20","631","Clayton County","0114","Elite Scholars Academy School","All Students","Reading Test  Score - New",2198460,43074,"990","47",265,"250","283"
"2019-20","631","Clayton County","0114","Elite Scholars Academy School","All Students","WritLang Test  Score - New",2198460,43075,"990","47",260,"246","284"
"2019-20","631","Clayton County","0115","Charles R. Drew High School","All Students","Combined Test Score",2198460,43074,"990","86",1028,"958","956"
"2019-20","631","Clayton County","0115","Charles R. Drew High School","All Students","Essay Analysis Score - New",1258478,15097,"368","31",3,"3","3"
"2019-20","631","Clayton County","0115","Charles R. Drew High School","All Students","Essay Reading Score - New",1258478,15097,"368","31",5,"5","5"
"2019-20","631","Clayton County","0115","Charles R. Drew High School","All Students","Essay Total",1258478,15097,"368","31",13,"13","13"
"2019-20","631","Clayton County","0115","Charles R. Drew High School","All Students","Essay Writing Score - New",1258478,15097,"368","31",5,"5","5"
"2019-20","631","Clayton County","0115","Charles R. Drew High School","All Students","Math Section Score - New",2198460,43073,"990","86",503,"463","460"
"2019-20","631","Clayton County","0115","Charles R. Drew High School","All Students","Reading Test  Score - New",2198460,43074,"990","86",265,"250","250"
"2019-20","631","Clayton County","0115","Charles R. Drew High School","All Students","WritLang Test  Score - New",2198460,43075,"990","86",260,"246","246"
"2019-20","631","Clayton County","0190","Lovejoy High School","All Students","Combined Test Score",2198460,43074,"990","176",1028,"958","939"
"2019-20","631","Clayton County","0190","Lovejoy High School","All Students","Essay Analysis Score - New",1258478,15097,"368","58",3,"3","3"
"2019-20","631","Clayton County","0190","Lovejoy High School","All Students","Essay Reading Score - New",1258478,15097,"368","58",5,"5","5"
"2019-20","631","Clayton County","0190","Lovejoy High School","All Students","Essay Total",1258478,15097,"368","58",13,"13","13"
"2019-20","631","Clayton County","0190","Lovejoy High School","All Students","Essay Writing Score - New",1258478,15097,"368","58",5,"5","5"
"2019-20","631","Clayton County","0190","Lovejoy High School","All Students","Math Section Score - New",2198460,43073,"990","176",503,"463","455"
"2019-20","631","Clayton County","0190","Lovejoy High School","All Students","Reading Test  Score - New",2198460,43074,"990","176",265,"250","244"
"2019-20","631","Clayton County","0190","Lovejoy High School","All Students","WritLang Test  Score - New",2198460,43075,"990","176",260,"246","240"
"2019-20","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","All Students","Combined Test Score",2198460,43074,"990","74",1028,"958","1065"
"2019-20","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","All Students","Essay Analysis Score - New",1258478,15097,"368","23",3,"3","4"
"2019-20","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","All Students","Essay Reading Score - New",1258478,15097,"368","23",5,"5","5"
"2019-20","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","All Students","Essay Total",1258478,15097,"368","23",13,"13","15"
"2019-20","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","All Students","Essay Writing Score - New",1258478,15097,"368","23",5,"5","6"
"2019-20","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","All Students","Math Section Score - New",2198460,43073,"990","74",503,"463","507"
"2019-20","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","All Students","Reading Test  Score - New",2198460,43074,"990","74",265,"250","278"
"2019-20","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","All Students","WritLang Test  Score - New",2198460,43075,"990","74",260,"246","281"
"2019-20","631","Clayton County","0290","Mount Zion High School","All Students","Combined Test Score",2198460,43074,"990","73",1028,"958","909"
"2019-20","631","Clayton County","0290","Mount Zion High School","All Students","Essay Analysis Score - New",1258478,15097,"368","21",3,"3","3"
"2019-20","631","Clayton County","0290","Mount Zion High School","All Students","Essay Reading Score - New",1258478,15097,"368","21",5,"5","4"
"2019-20","631","Clayton County","0290","Mount Zion High School","All Students","Essay Total",1258478,15097,"368","21",13,"13","12"
"2019-20","631","Clayton County","0290","Mount Zion High School","All Students","Essay Writing Score - New",1258478,15097,"368","21",5,"5","5"
"2019-20","631","Clayton County","0290","Mount Zion High School","All Students","Math Section Score - New",2198460,43073,"990","73",503,"463","445"
"2019-20","631","Clayton County","0290","Mount Zion High School","All Students","Reading Test  Score - New",2198460,43074,"990","73",265,"250","235"
"2019-20","631","Clayton County","0290","Mount Zion High School","All Students","WritLang Test  Score - New",2198460,43075,"990","73",260,"246","229"
"2019-20","631","Clayton County","0377","Riverdale High School","All Students","Combined Test Score",2198460,43074,"990","76",1028,"958","922"
"2019-20","631","Clayton County","0377","Riverdale High School","All Students","Essay Analysis Score - New",1258478,15097,"368","24",3,"3","3"
"2019-20","631","Clayton County","0377","Riverdale High School","All Students","Essay Reading Score - New",1258478,15097,"368","24",5,"5","4"
"2019-20","631","Clayton County","0377","Riverdale High School","All Students","Essay Total",1258478,15097,"368","24",13,"13","12"
"2019-20","631","Clayton County","0377","Riverdale High School","All Students","Essay Writing Score - New",1258478,15097,"368","24",5,"5","5"
"2019-20","631","Clayton County","0377","Riverdale High School","All Students","Math Section Score - New",2198460,43073,"990","76",503,"463","444"
"2019-20","631","Clayton County","0377","Riverdale High School","All Students","Reading Test  Score - New",2198460,43074,"990","76",265,"250","244"
"2019-20","631","Clayton County","0377","Riverdale High School","All Students","WritLang Test  Score - New",2198460,43075,"990","76",260,"246","234"
"2019-20","631","Clayton County","1054","Forest Park High School","All Students","Combined Test Score",2198460,43074,"990","99",1028,"958","949"
"2019-20","631","Clayton County","1054","Forest Park High School","All Students","Essay Analysis Score - New",1258478,15097,"368","50",3,"3","3"
"2019-20","631","Clayton County","1054","Forest Park High School","All Students","Essay Reading Score - New",1258478,15097,"368","50",5,"5","4"
"2019-20","631","Clayton County","1054","Forest Park High School","All Students","Essay Total",1258478,15097,"368","50",13,"13","12"
"2019-20","631","Clayton County","1054","Forest Park High School","All Students","Essay Writing Score - New",1258478,15097,"368","50",5,"5","5"
"2019-20","631","Clayton County","1054","Forest Park High School","All Students","Math Section Score - New",2198460,43073,"990","99",503,"463","464"
"2019-20","631","Clayton County","1054","Forest Park High School","All Students","Reading Test  Score - New",2198460,43074,"990","99",265,"250","245"
"2019-20","631","Clayton County","1054","Forest Park High School","All Students","WritLang Test  Score - New",2198460,43075,"990","99",260,"246","240"
"2019-20","631","Clayton County","1056","Jonesboro High School","All Students","Combined Test Score",2198460,43074,"990","83",1028,"958","944"
"2019-20","631","Clayton County","1056","Jonesboro High School","All Students","Essay Analysis Score - New",1258478,15097,"368","30",3,"3","3"
"2019-20","631","Clayton County","1056","Jonesboro High School","All Students","Essay Reading Score - New",1258478,15097,"368","30",5,"5","5"
"2019-20","631","Clayton County","1056","Jonesboro High School","All Students","Essay Total",1258478,15097,"368","30",13,"13","13"
"2019-20","631","Clayton County","1056","Jonesboro High School","All Students","Essay Writing Score - New",1258478,15097,"368","30",5,"5","5"
"2019-20","631","Clayton County","1056","Jonesboro High School","All Students","Math Section Score - New",2198460,43073,"990","83",503,"463","458"
"2019-20","631","Clayton County","1056","Jonesboro High School","All Students","Reading Test  Score - New",2198460,43074,"990","83",265,"250","245"
