SCHOOL_DSTRCT_NM,slope,intercept,r2,p-value,std error
Appling County,7.763488699999981,599.2502757666667,0.7314628952261226,0.4776758409077313,7.237246589547051
Atkinson County,-59.727167849999965,607.9555768833334,-0.9789462168013457,0.13086548351368932,12.453607051098158
Atlanta Public Schools,-4.909928349999973,574.5406677833333,-0.7139051971479357,0.493849468883284,4.815961352605033
Bacon County,29.4141702,512.6160664666666,0.838102307229548,0.3673303648225088,19.14541279914578
Baker County,8.733459000000039,1209.2605226666665,0.08244599469426375,0.9474536052715293,105.56881830542301
Baldwin County,-49.68153905,560.6468257166667,-0.8590685356573011,0.3420871283094877,29.601853898250113
Banks County,4.458457249999981,646.29465955,0.2006400830509126,0.8713956462829119,21.7693023121671
Barrow County,15.104026050000016,555.35733635,0.8017510486959553,0.4078039774447014,11.259161027367533
Bartow County,-78.47656990000002,537.1488877333334,-0.8133582541003868,0.3952738696328859,56.1312010451136
Ben Hill County,-100.69717000000001,554.8429426333333,-0.8669597936735092,0.3321416987944492,57.88649389605911
Berrien County,-147.81486005000002,690.8099141499999,-0.9436885092120323,0.21466092004442272,51.82046141936322
Bibb County,-28.579148999999997,403.7503158999999,-0.9447984543433657,0.21251475179871301,9.911126928253998
Bleckley County,27.821255299999958,691.4765412666666,0.748456443094183,0.46159059380629036,24.651548103217014
Brantley County,-10.62314600000002,753.0744003333334,-0.5263074284904111,0.6471522170493003,17.162594694161655
Bremen City,-7.171593484999998,70.67748730833333,-0.7844435014282294,0.4258973532708253,5.670037819955501
Brooks County,-37.29053400000004,698.9655714666667,-0.9996316051161912,0.01728085592733394,1.0124892366531741
Bryan County,-1.8045439500000098,432.75593525,-0.1597190339409277,0.8978823519028521,11.15319883549767
Buford City,-35.520777400000014,365.8298582333333,-0.8339525885160356,0.37214520486777874,23.50451033081549
Bulloch County,-7.595389499999982,519.9323577333333,-0.9892575722108157,0.09339763768118504,1.1223734843717923
Burke County,-55.65633249999996,1371.7717198333332,-0.6903018925082813,0.5149554330255778,58.334695528833194
Butts County,-198.00383805,665.9173387166668,-0.9060481470220001,0.2781686346087168,92.47874776538869
Calhoun City,0.8534278500000028,262.38714168333337,0.034263873167344715,0.9781826704714665,24.89288735733894
Calhoun County,-22.361592549999955,994.3340801166665,-0.2674310160028657,0.8276505072197612,80.57074598514656
Camden County,4.407006750000022,383.81465908333337,0.27371219904766353,0.8234968407523958,15.48601197654728
Candler County,65.91842770000002,408.7429201333333,0.8459542314981013,0.3580631280674102,41.55232449619582
Carroll County,-21.942764100000005,547.7305485333333,-0.9873936443139174,0.10119223692623659,3.517529378108469
Carrollton City,-112.88307227,355.9378943566667,-0.8434556774370531,0.3610349990895928,71.89547640625321
Cartersville City,9.07734689999998,399.6264986,0.44731266413626963,0.7047622494017756,18.149667644059498
Catoosa County,-2.623607149999998,517.1632789833333,-0.556412243013739,0.6243550915475671,3.917907904517488
Charlton County,-4.76469400000002,592.0839669666668,-0.6018922999959565,0.5888272866186148,6.321689671083508
Chattahoochee County,-26.97938765000003,566.8674047833334,-0.28529877558219957,0.8158143482037562,90.63511506936977
Chattooga County,-163.5838186,637.5161522666666,-0.8744601781725675,0.3224316429219408,90.74635046105577
Cherokee County,-5.243914999999959,532.019859,-0.9596308271315361,0.1815064197550034,1.5369633433193133
Chickamauga City,25.21264794499999,82.49924135833335,0.7794605055672428,0.43098659657656146,20.263371600664975
Clarke County,-83.90769325000002,753.1500208499999,-0.8269937224578362,0.38009835782716855,57.04256256124349
Clay County,49.94501049999997,1705.283651166667,0.16630602643566555,0.8936320822017558,296.137709274214
Clayton County,-104.17518924999997,414.88452238333326,-0.7256596523877319,0.4830694352616047,98.77652341511728
Clinch County,29.591635100000016,495.01847533333336,0.5230710293555959,0.6495724839687194,48.2164494453948
Cobb County,-16.97692465,467.99354285,-0.742294292729918,0.4674753046946963,15.325183207100844
Coffee County,-34.65124190000003,541.6257020666667,-0.7571388302879714,0.4531932375889734,29.89684527365737
Colquitt County,-21.01310319999999,438.6325358666667,-0.8981710160763592,0.2897923636790729,10.285716055296238
Columbia County,-17.250650699999994,392.1999267333333,-0.9406698868271012,0.22039598715768757,6.222740091053272
Commerce City,6.3521180500000005,277.72922131666667,0.9991476151243631,0.026287170502346788,0.26243950120496734
Cook County,-39.10871154999998,569.39522425,-0.9448985641776295,0.21232015513411448,13.549343557040416
Coweta County,-26.520252849999988,491.23150435,-0.9097418273096571,0.27255890749116585,12.102918146739402
Crawford County,-46.87999335000001,600.8856289833334,-0.9981245137175161,0.03899599142993357,2.8752197269490147
Crisp County,-14.268881599999984,574.6771149333333,-0.46508813985314346,0.6920452615820758,27.159868287021528
Dade County,-103.13384174999997,467.8164648166666,-0.982859666707021,0.1180394126896739,19.344847162439578
Dalton Public Schools,-4.727963249999988,382.68162758333335,-0.7320451221509731,0.47713201142786543,4.399939203109607
Dawson County,-45.95805730000001,683.5501139333333,-0.9991900478535216,0.025624424400257154,1.850845994812052
Decatur City,-4.2818994,322.89062623333336,-0.038759109631976325,0.9753190022353522,110.39164599817697
Decatur County,41.770628200000004,417.2124753333334,0.9901708519071967,0.0893324883817113,5.900162717711483
DeKalb County,-59.09855424999997,597.57129185,-0.9904811715709617,0.08790872292146285,8.21299236017615
Dodge County,-31.127333199999978,546.6571516666666,-0.8586784560578156,0.34257197479350615,18.578800321202685
Dooly County,-93.45883445000001,650.7256858500001,-0.9136490920014211,0.26650441285256155,41.58201585962188
Dougherty County,-95.69748264999998,431.33443301666665,-0.9508043310771285,0.2005188873193673,31.18025430547444
Douglas County,-47.5222455,475.23653966666666,-0.9750652502575633,0.14246369370329964,10.815746638688049
Dublin City,-38.88416989999999,530.3215798,-0.4492708350322754,0.7033676544167815,77.32295087115926
Early County,8.742864949999984,461.5960588833334,0.3218353093155683,0.7914005224107623,25.72031845447379
Echols County,12.751200600000004,707.295427,0.20570314938149742,0.8681037351737142,60.6627026417767
Effingham County,13.767312500000001,453.27948523333333,0.7712119371697259,0.439301724077278,11.363899207799268
Elbert County,-43.385485200000005,640.6897782333333,-0.9937978331280071,0.07094006202341238,4.854658629675055
Emanuel County,-5.840446750000012,485.20605031666673,-0.9121451361207275,0.26885002970230854,2.6243723510514108
Evans County,-89.74449915,540.78635185,-0.9563883338189888,0.18870681855340685,27.409583738848898
Fannin County,-45.428665199999955,757.0619851,-0.8558522568193387,0.34606648490515046,27.454073975315005
Fayette County,-15.261741150000006,387.72172864999993,-0.9996941810935618,0.01574484374180286,0.3775294853606179
Floyd County,9.561955749999981,543.5998596833333,0.6440103727699831,0.5545386987638656,11.358600258161093
Forsyth County,-50.540687099999985,431.57383689999995,-0.9549643604621805,0.19178595920234956,15.703684719374717
Franklin County,-70.28013924999999,814.7068055499999,-0.9887966134490758,0.09538412072545317,10.609513975974522
Fulton County,-20.775570550000054,555.9420545833334,-0.9862801814848684,0.10557645966977264,3.4773394773873956
Gainesville City,-6.798584900000009,456.6449371333333,-0.1454726966922769,0.9070594115666111,46.23729070188681
Gilmer County,-41.404558450000025,641.8369174833333,-0.8231579687877789,0.3844202273466405,28.560767117123266
Glascock County,-8.71171129999999,786.1634888333333,-0.9869805020363885,0.10284059008347887,1.4196746361334072
Glynn County,-9.619661649999983,420.99016201666666,-0.72328102400775,0.48526626098318526,9.184388575949656
Gordon County,17.028397799999993,493.46971183333335,0.8573080494189095,0.34427043050813116,10.225359684950071
Grady County,-13.644597250000004,374.88355724999997,-0.9981341347762699,0.03889580883116863,0.8346881879459845
Greene County,-197.1603456,719.9838128333333,-0.9362099609334592,0.2286165556352618,74.01146013720631
Griffin-Spalding County,14.401076950000002,464.97775981666666,0.46429544572683795,0.6926151774048855,27.471196307910773
Gwinnett County,-25.302220449999993,589.5278299166666,-0.8344637173983294,0.3715551331860837,16.709072345644323
Habersham County,-1.211631749999981,584.0714583166666,-0.1517355274802379,0.9030275963620538,7.892696213217957
Hall County,-121.87813044999999,568.2532653833333,-0.9668091786970511,0.1644798545290706,32.20884353173426
Hancock County,80.58411700000005,886.6640068333334,0.8386151124716504,0.3667314825936475,52.343602799535496
Haralson County,-4.29497594999998,537.6007626166667,-0.3938496754137486,0.7422861049126379,10.02370748833219
Harris County,61.78937480000002,788.2665623333334,0.809630256861885,0.39933530856117677,44.79411467663583
Hart County,-63.19508975000002,616.80551565,-0.9961840492200962,0.05563328485774792,5.536629011166337
Heard County,-40.41062554999999,521.69854185,-0.9801303599215738,0.12711940785577733,8.178122713318107
Henry County,-47.57704605000001,433.53161578333334,-0.9893093903873136,0.09317170067808903,7.013224552604211
Houston County,31.734522200000015,423.9407221333333,0.6821310312693373,0.5221067264520837,34.01873302013796
Irwin County,-38.32578354999998,513.9074858833333,-0.9975422735509895,0.04464274395931573,2.6919965220561908
Jackson County,-36.80253109999995,744.8444254666667,-0.9636160288135034,0.17225658091658227,10.208384201395242
Jasper County,-34.16926324999997,876.5054991833332,-0.8280711648174485,0.3788765907528756,23.133367782807714
Jeff Davis County,7.950786800000003,611.1894156000001,0.9844878468362193,0.11227787123074735,1.4169679026014463
Jefferson City,-38.16536484999999,294.82632851666665,-0.8700486026155771,0.3281745785832359,21.624338377562612
Jefferson County,-51.20653475,655.19575895,-0.8630519801347736,0.3370999362555716,29.969451775412644
Jenkins County,-33.607405099999994,858.5395863333333,-0.7480599916198858,0.46197103694025066,29.81434613484715
Johnson County,-19.355176700000015,717.4789343333333,-0.6692692790106798,0.5332145285361896,21.488035822829037
Jones County,23.871609449999994,549.70602985,0.6302572040875567,0.5658988762533826,29.406396352477994
Lamar County,-27.30072659999999,486.8418856333333,-0.9686903613584869,0.15972534801064822,6.997081983415228
Lanier County,49.808258300000006,455.9954937,0.6955479292044263,0.5103233757744523,51.45040469400678
Laurens County,-8.99607444999998,548.96928095,-0.30516489813032727,0.8025768350568658,28.073207227823456
Lee County,43.35973855,461.9163500499999,0.9985427642313944,0.0343726317558084,2.3433740697809076
Liberty County,-14.999209800000017,607.8706373,-0.2406734736086623,0.8452634142521566,60.48994477653832
Lincoln County,6.389104150000036,903.6441042166667,0.11452429839492685,0.9269312435769609,55.42113587576314
Long County,-44.739793350000014,634.5726402166667,-0.9729178970400354,0.14849825499359104,10.629515756435406
Lowndes County,-98.19266459999999,495.11531083333335,-0.9546657457820545,0.19242560880687448,30.618026485283178
Lumpkin County,-115.1835435,714.8472280000001,-0.9835991733936761,0.11545781861096843,21.121857476773393
Macon County,-15.153189400000002,551.7763421666666,-0.3151381102906498,0.7958983157242595,45.63418581868407
Madison County,-34.72074605,529.6365202166667,-0.9225570688106346,0.2521909106040537,14.521996202469827
Marietta City,-25.334578550000003,507.8697447833333,-0.810538032182117,0.3983496447946368,18.306492171846475
Marion County,-10.431583399999965,846.2679824333334,-0.23332578976658003,0.8500782851304484,43.474222506030976
McDuffie County,-62.71970159999997,614.7660031333334,-0.9932122922719138,0.07421687251089308,7.345142789348666
McIntosh County,33.204929900000025,601.6335018666666,0.9997494733143334,0.014250535506362167,0.743406194768233
Meriwether County,-10.824679150000009,916.5106980833334,-0.13798345204956108,0.9118758437128915,77.69870875721888
Miller County,100.41608579999996,823.8169357000002,0.9983474455770466,0.036604361209822564,5.780094819534601
