SCHOOL_DSTRCT_NM,slope,intercept,r2,p-value,std error
Appling County,0.14999999999999997,1.1833333333333333,0.29230641110773387,0.8111545771424759,0.49074772881118184
Atkinson County,0.2373007844999999,1.7404685608333332,0.8846259632770693,0.3088274743719211,0.12508525590198924
Atlanta Public Schools,-0.7999999999999998,4.333333333333333,-0.8925696039667221,0.2978006711216706,0.404145188432738
Bacon County,0.2373007844999999,1.7404685608333332,0.8846259632770693,0.3088274743719211,0.12508525590198924
Baker County,0.2373007844999999,1.7404685608333332,0.8846259632770693,0.3088274743719211,0.12508525590198924
Baldwin County,0.29999999999999993,1.9333333333333336,0.5960395606792696,0.5934802716263395,0.4041451884327381
Banks County,1.1,1.0666666666666664,0.9386522045811477,0.2241507798240855,0.40414518843273756
Barrow County,0.95,1.1166666666666665,0.8884585531036833,0.30355351169563644,0.49074772881118184
Bartow County,0.3,0.8666666666666667,0.9819805060619657,0.12103771832367663,0.05773502691896256
Ben Hill County,0.6936567165,1.7105721391666666,0.9689968386079013,0.1589375762305506,0.17686737719315881
Berrien County,1.15,0.9833333333333334,0.7892030437536437,0.42098781166942006,0.89489291724392
Bibb County,-0.4000000000000001,3.5666666666666664,-0.8660254037844385,0.3333333333333334,0.23094010767585055
Bleckley County,0.5936440679999999,1.1465630883333335,0.9908974912883906,0.08596183038273987,0.08064963475065048
Brantley County,0.29999999999999993,1.166666666666667,0.9332565252573828,0.2339080492819212,0.1154700538379251
Bremen City,0.2373007844999999,1.7404685608333332,0.8846259632770693,0.3088274743719211,0.12508525590198924
Brooks County,0.3936440679999999,1.4798964216666666,0.9961105245184659,0.05616703585857984,0.03482041908727418
Bryan County,0.19999999999999996,0.9333333333333336,0.5694947974514993,0.61427773384502,0.28867513459481287
Buford City,0.8436440679999998,0.7298964216666667,0.9662305339059529,0.16591552033153548,0.22498720204805778
Bulloch County,0.7,1.9999999999999998,0.7107423155935333,0.4967183966510583,0.6928203230275509
Burke County,0.3936440679999999,1.4687853106666666,0.9906994208253411,0.08689350037898796,0.0540654278678115
Butts County,-0.6499999999999999,3.05,-0.8322397195638237,0.37411662787016786,0.4330127018922194
Calhoun City,0.2373007844999999,1.7404685608333332,0.8846259632770693,0.3088274743719211,0.12508525590198924
Calhoun County,0.2373007844999999,1.7404685608333332,0.8846259632770693,0.3088274743719211,0.12508525590198924
Camden County,0.7000000000000001,0.4999999999999999,0.8962581595302718,0.29255003879649877,0.34641016151377557
Candler County,0.2373007844999999,1.7404685608333332,0.8846259632770693,0.3088274743719211,0.12508525590198924
Carroll County,0.4499999999999999,0.9166666666666665,0.9522165814091076,0.19759612400303053,0.14433756729740652
Carrollton City,0.20000000000000004,1.0333333333333334,0.5694947974514994,0.6142777338450199,0.2886751345948129
Cartersville City,0.65,0.9166666666666666,0.6995586032508209,0.5067599844786572,0.6639528095680697
Catoosa County,0.049999999999999926,1.7166666666666668,0.2401922307076304,0.8455790416887338,0.202072594216369
Charlton County,0.2373007844999999,1.7404685608333332,0.8846259632770693,0.3088274743719211,0.12508525590198924
Chattahoochee County,-0.7063559320000001,3.313229755,-0.7255800314967428,0.4831430997612525,0.6699057151958626
Chattooga County,1.5,1.266666666666667,0.9655674197014678,0.16754597686286435,0.4041451884327378
Cherokee County,0.050000000000000044,1.5166666666666666,0.8660254037844386,0.3333333333333333,0.02886751345948132
Chickamauga City,0.2373007844999999,1.7404685608333332,0.8846259632770693,0.3088274743719211,0.12508525590198924
Clarke County,0.050000000000000044,2.25,0.1889822365046138,0.8789622816763232,0.25980762113533157
Clay County,0.2373007844999999,1.7404685608333332,0.8846259632770693,0.3088274743719211,0.12508525590198924
Clayton County,0.25,4.316666666666666,0.7777137710478192,0.43275861738474497,0.20207259421636883
Clinch County,0.15000000000000013,2.1611111110000003,0.3408178218160029,0.7785921331257917,0.413767693111682
Cobb County,0.4500000000000002,2.183333333333333,0.9122454608393061,0.26869415950618225,0.20207259421636894
Coffee County,-0.15000000000000002,1.8166666666666669,-0.42712109808862464,0.7190555994883134,0.3175426480542941
Colquitt County,-0.5,2.2333333333333334,-0.7345531603115877,0.4747836420933139,0.46188021535170065
Columbia County,0.35,0.7833333333333335,0.996615895540124,0.05238893282164659,0.028867513459481138
Commerce City,0.2373007844999999,1.7404685608333332,0.8846259632770693,0.3088274743719211,0.12508525590198924
Cook County,-0.09999999999999998,1.511111111,-0.263794671921425,0.8300517298991348,0.3656551702943128
Coweta County,0.55,1.35,0.7857142857142857,0.42459123001931304,0.4330127018922194
Crawford County,0.0,2.8333333333333335,0.0,1.0,0.115470053837925
Crisp County,0.5999999999999999,2.3000000000000007,0.6546536707079771,0.5456289483429901,0.6928203230275508
Dade County,0.543644068,1.2298964216666666,0.9954943498754354,0.06045567198831848,0.05178212129116914
Dalton Public Schools,0.7000000000000002,2.599999999999999,0.896258159530272,0.29255003879649855,0.34641016151377524
Dawson County,-0.3563432835,1.6605721391666668,-0.8040836410742798,0.4053127771311858,0.2634699175716028
Decatur City,0.7436440679999999,0.8965630883333334,0.9756287851374371,0.14083795207543118,0.16725217512909485
Decatur County,-0.35,1.6166666666666667,-0.7406128966515282,0.46907054266363607,0.31754264805429416
DeKalb County,0.0,5.166666666666667,0.0,1.0,0.4618802153517005
Dodge County,-0.10000000000000009,1.7666666666666668,-0.3273268353539888,0.7877043849903432,0.28867513459481287
Dooly County,0.193644068,1.8132297549999998,0.78998756736118,0.4201738926677607,0.15029047292519934
Dougherty County,-0.85,2.916666666666667,-0.8402535680566442,0.36481216140086836,0.5484827557301448
Douglas County,-0.30000000000000004,2.4333333333333336,-0.9332565252573828,0.2339080492819212,0.11547005383792511
Dublin City,-0.10635593200000003,2.313229755,-0.31232433308206237,0.7977848715462634,0.3234955536820871
Early County,0.8999999999999998,1.833333333333334,0.8896802485305646,0.3018545052657982,0.46188021535170054
Echols County,0.2373007844999999,1.7404685608333332,0.8846259632770693,0.3088274743719211,0.12508525590198924
Effingham County,0.30000000000000004,1.3000000000000003,0.5,0.6666666666666667,0.5196152422706632
Elbert County,1.1,1.177777777666667,0.9438850604103155,0.21428237945320594,0.3849001796522001
Emanuel County,0.5499999999999999,1.4833333333333334,0.7080827744477428,0.49912068980380186,0.5484827557301446
Evans County,0.19999999999999996,1.8777777776666664,0.6867428340149876,0.5180797135320532,0.21169509889531288
Fannin County,0.34365671649999996,1.560572139166667,0.61843882107251,0.575530907420535,0.43667499832849044
Fayette County,0.3,0.7666666666666666,0.7924058156930615,0.417656549655277,0.23094010767585027
Floyd County,0.3999999999999999,0.40000000000000024,0.9999999999999998,1.3416060645133011e-08,8.429369702178806e-09
Forsyth County,0.0,0.5333333333333333,0.0,1.0,0.11547005383792512
Franklin County,0.25,1.5166666666666666,0.7777137710478189,0.4327586173847452,0.20207259421636906
Fulton County,-0.6499999999999999,3.1166666666666667,-0.8985125712889782,0.2892973892505579,0.31754264805429416
Gainesville City,0.30000000000000004,2.4333333333333327,0.720576692122892,0.4877542916445995,0.28867513459481303
Gilmer County,0.7000000000000001,1.0,0.8029550685469662,0.40651972837366046,0.5196152422706632
Glascock County,0.2373007844999999,1.7404685608333332,0.8846259632770693,0.3088274743719211,0.12508525590198924
Glynn County,0.1499999999999999,1.05,0.8660254037844386,0.3333333333333333,0.08660254037844384
Gordon County,0.25,0.75,0.9449111825230679,0.21229561500965685,0.08660254037844399
Grady County,0.09999999999999998,1.2000000000000002,1.0,9.003163161571059e-11,0.0
Greene County,0.19365671650000005,1.7550165835,0.8887412897230013,0.3031610931391836,0.09988734149365895
Griffin-Spalding County,0.7000000000000001,1.1999999999999997,1.0,9.003163161571059e-11,0.0
Gwinnett County,0.7,2.3666666666666663,0.996615895540124,0.05238893282164659,0.057735026918962276
Habersham County,0.643644068,1.0632297549999998,0.9858311224472295,0.10729437898067838,0.10951714821013221
Hall County,0.4499999999999999,1.4499999999999997,0.9819805060619657,0.12103771832367663,0.08660254037844384
Hancock County,1.6936567164999998,1.2550165835,0.8686606475492422,0.3299625646460798,0.9659127452780978
Haralson County,-0.3563432835,1.9383499168333334,-0.8533990621544356,0.3490742492746616,0.21765530656063528
Harris County,0.7000000000000001,0.9666666666666667,0.9244734516419049,0.2490101170113897,0.28867513459481314
Hart County,0.15000000000000002,1.0277777776666666,0.25544552608634274,0.8355557082203957,0.567727764510682
Heard County,0.443644068,1.3965630883333333,0.9999099880850244,0.008541779950498646,0.005952905627790732
Henry County,-0.25,2.683333333333333,-0.7777137710478192,0.43275861738474497,0.20207259421636883
Houston County,0.049999999999999926,1.416666666666667,0.1555427542095636,0.9005747159485882,0.3175426480542941
Irwin County,0.45000000000000007,1.3277777776666668,0.9943329477289305,0.06780770426466187,0.04811252224001771
Jackson County,0.19999999999999996,0.7333333333333333,0.8660254037844388,0.333333333333333,0.11547005383792504
Jasper County,0.2373007844999999,1.7404685608333332,0.8846259632770693,0.3088274743719211,0.12508525590198924
Jeff Davis County,0.793644068,0.8132297549999999,0.9707983938303923,0.15422722194999489,0.19611968858857573
Jefferson City,-0.45634328350000003,1.9716832501666668,-0.8561787258443972,0.34566444099412613,0.2753903334795978
Jefferson County,0.693644068,0.9798964216666666,0.980674133712186,0.12536217656333365,0.13838466166961322
Jenkins County,-0.4499999999999999,3.9611111109999997,-0.29584119142525733,0.8088001584539202,1.452998177653008
Johnson County,0.24364406799999994,1.729896421666667,0.895012813281407,0.2943324925289149,0.1214229594657181
Jones County,0.1499999999999999,2.0166666666666666,0.9819805060619656,0.12103771832367702,0.02886751345948136
Lamar County,0.1499999999999999,2.1833333333333336,0.26379467179224697,0.830051729984392,0.5484827557301445
Lanier County,0.8936567165,1.5216832501666666,0.8710124646130853,0.3269276843347535,0.5040325299263969
Laurens County,0.09999999999999998,1.1333333333333333,0.6546536707079774,0.5456289483429899,0.11547005383792505
Lee County,0.6500000000000001,1.0833333333333333,0.76426525662788,0.4462036642915776,0.5484827557301445
Liberty County,0.35,1.2833333333333337,0.996615895540124,0.05238893282164659,0.028867513459481138
Lincoln County,0.2373007844999999,1.7404685608333332,0.8846259632770693,0.3088274743719211,0.12508525590198924
Long County,-0.049999999999999926,1.2499999999999998,-0.4999999999999994,0.6666666666666672,0.08660254037844388
Lowndes County,0.5,0.8,1.0,9.003163161571059e-11,0.0
Lumpkin County,-0.45634328350000003,1.9716832501666668,-0.8561787258443972,0.34566444099412613,0.2753903334795978
