SCHOOL_DSTRCT_NM,slope,intercept,r2,p-value,std error
Appling County,0.20000000000004547,741.0733333333332,0.008538268037546542,0.9945643036986185,23.423100421023147
Atkinson County,-42.33000000000004,756.9866666666667,-0.5764118759262674,0.6089048132964237,60.009786979569725
Atlanta Public Schools,-5.519999999999982,1593.2233333333331,-0.07043702594140504,0.9551212342174062,78.17322644827539
Bacon County,51.79000000000002,837.4333333333334,0.9566170842560813,0.18820762255667,15.773209354260587
Baker County,-68.21000000000004,1876.8533333333332,-0.7397309087616994,0.46990557589030735,62.04783342980909
Baldwin County,-28.574999999999985,807.8483333333334,-0.6438046904238164,0.5547098409431668,33.96262958507973
Banks County,-109.57499999999997,836.625,-0.8014714306263532,0.4081017305560378,81.76145837128891
Barrow County,-59.41500000000002,706.5116666666668,-0.6843240997607116,0.5201947268320851,63.30934376798842
Bartow County,7.800000000000011,790.1200000000001,0.21596551697025973,0.8614202420188644,35.26455444210234
Ben Hill County,-52.285000000000025,840.9516666666666,-0.8111876015004345,0.39764304331432987,37.692312324044735
Berrien County,13.825000000000045,595.305,0.21637590079713903,0.8611526566583834,62.3798098345931
Bibb County,16.045000000000016,895.565,0.313745012478801,0.7968325781937564,48.55804439019346
Bleckley County,-43.24000000000001,761.0600000000001,-0.7336931883878561,0.4755899191707304,40.04501467099237
Brantley County,-1.8150000000000546,1041.395,-0.06980531215234789,0.9555243880836022,25.937460843343914
Bremen City,-15.245000000000005,859.645,-0.7850438622276994,0.42528072040497433,12.029092858565809
Brooks County,-2.5450000000000728,1050.2316666666668,-0.04943221642081068,0.9685176433259095,51.42170172537405
Bryan County,61.600000000000016,679.8499999999999,0.9594401635642471,0.18193747650787032,18.09993093909478
Buford City,25.305000000000007,790.4216666666669,0.3609146133370236,0.7649291535296369,65.3878047370711
Bulloch County,42.295000000000016,766.6083333333333,0.5599832589036837,0.6216151111976758,62.576108926117556
Burke County,-51.06500000000005,1261.6883333333333,-0.9920566827057192,0.0802941627516321,6.474983268961617
Butts County,-72.30499999999998,664.9016666666666,-0.9029197256814698,0.2828383736106764,34.41873629773954
Calhoun City,-24.090000000000032,758.6033333333334,-0.6107191985641945,0.5817608456796068,31.234649563158765
Calhoun County,0.22000000000002728,1310.4366666666667,0.007340414403533281,0.9953269050869946,29.97025247363352
Camden County,6.100000000000023,724.88,0.1383564214931503,0.9116361045395254,43.665000858811396
Candler County,-39.745000000000005,710.8683333333333,-0.8845301023948738,0.3089583233259109,20.960701522929394
Carroll County,-81.875,873.895,-0.8317960231288358,0.37462580602018564,54.637542724760216
Carrollton City,-152.78500000000003,838.0783333333334,-0.8732205019329218,0.32405480957160826,85.26597450526987
Cartersville City,-82.565,753.6283333333333,-0.9821161956160519,0.12057976837921465,15.828057629833598
Catoosa County,19.79000000000002,836.0699999999999,0.4645553601439536,0.6924283386846282,37.724066588850135
Charlton County,-177.99500000000006,1136.2883333333334,-0.9780606866708103,0.13359920058385788,37.91170542633672
Chattahoochee County,-49.38500000000004,1073.1450000000002,-0.9848815787865334,0.11084012786899237,8.68623479995796
Chattooga County,13.154999999999973,776.3783333333334,0.2916622571517442,0.8115833425646091,43.142498865194796
Cherokee County,50.26500000000004,611.5683333333334,0.9285488067625863,0.24211423564415932,20.09467611914493
Chickamauga City,150.87,851.7633333333332,0.9098533451023804,0.27238785808994215,68.80283157932767
Clarke County,-27.185000000000056,1210.985,-0.2480579885208693,0.8404152926966029,106.16605424993439
Clay County,260.94500000000005,1322.815,0.7121977320443104,0.4953998739836037,257.2008846699405
Clayton County,-80.48500000000001,752.1616666666666,-0.6251765053655233,0.570053959437562,100.47915409841657
Clinch County,-55.50999999999999,1126.9233333333332,-0.5521509898336352,0.6276143848039355,83.8197120809499
Cobb County,35.75999999999999,638.4433333333334,0.8214482174757617,0.3863330029111874,24.826061575153908
Coffee County,-8.105000000000018,710.6383333333333,-0.09845356706083028,0.9372208117364962,81.92311644666194
Colquitt County,-124.72999999999996,1051.9066666666668,-0.9964470499474971,0.053680721119838015,10.542415915402533
Columbia County,10.564999999999998,742.375,0.9522838237744607,0.19745591702572768,3.386159328797197
Commerce City,-135.47000000000003,903.6833333333335,-0.8638331690331159,0.33611406332179083,79.00461083590838
Cook County,-129.565,979.0783333333334,-0.8019252979334608,0.407618332499375,96.5243047544676
Coweta County,-57.66500000000001,788.3649999999999,-0.6725440192010754,0.5304031291551645,63.45368133528584
Crawford County,9.050000000000011,784.5266666666666,0.5253230822076015,0.6478889385002577,14.658923334724623
Crisp County,-242.90499999999997,1097.175,-0.86862406791641,0.33000956798386744,138.55540435147233
Dade County,44.464999999999975,746.1516666666666,0.9918797150591744,0.08118486571305562,5.701333908247567
Dalton Public Schools,-32.360000000000014,828.2766666666666,-0.6863555849841771,0.5184187811286765,34.28883248717187
Dawson County,-128.15999999999997,1224.1966666666667,-0.8662449906332704,0.33305364024717565,73.91815496434786
Decatur City,80.53500000000008,1076.085,0.9967721092611551,0.05116481688640255,6.4865302743453
Decatur County,56.569999999999936,955.4166666666667,0.768459450487493,0.4420472256249846,47.106008463181645
DeKalb County,-22.154999999999973,1136.9883333333332,-0.5498984160896415,0.6293328425748577,33.650860439717384
Dodge County,-38.014999999999986,688.8183333333334,-0.41801150901584777,0.725454341633331,82.61593676968951
Dooly County,-105.53000000000003,1050.7533333333333,-0.8223654430030282,0.3853078942989814,73.01171504172005
Dougherty County,-86.82499999999999,1137.9583333333335,-0.9942935337924473,0.06804331847432113,9.315546593374664
