SCHOOL_DSTRCT_NM,slope,intercept,r2,p-value,std error
Appling County,262.0445555000001,6197.959515166667,0.8799101779844455,0.31520522058526423,141.50065484742083
Atkinson County,-253.15045849999976,5814.557187833332,-0.5768156354313946,0.6085902037723004,358.50643860244094
Atlanta Public Schools,973.2996674999995,8609.742680166668,0.9881994910936119,0.09789792593171226,150.86284614639274
Bacon County,114.46658500000012,5983.586665666667,0.41489962138395253,0.7276333852914634,251.02310226699876
Baker County,-681.4125019999997,8292.648007666667,-0.8066265107558248,0.4025818912856411,499.3099978480905
Baldwin County,221.38665100000023,5243.122573666667,0.6091128512013181,0.583051289575482,288.2521903042649
Banks County,43.257946000000175,6547.400407333333,0.19922492867345695,0.8723151262304865,212.77853304851405
Barrow County,139.1132164999999,5678.328069833332,0.8869668040008618,0.3056162536874847,72.43461563122227
Bartow County,437.36210500000016,5774.815669,0.9484196973371124,0.2053627755269498,146.19205966331387
Ben Hill County,-584.54538,6306.583454333333,-0.6985415367188128,0.5076654656332571,598.794528698464
Berrien County,148.00070900000037,4953.648621666667,0.941958128006068,0.21796619798066058,52.750044976014365
Bibb County,13.120097999999869,5424.391142333334,0.47752445942219257,0.6830683889809219,24.140250861744523
Bleckley County,143.75196300000016,5454.351759333333,0.7566946860667476,0.4536259019051161,124.19869732455612
Brantley County,193.8900980000003,5232.766457333333,0.6434030944339653,0.5550438855384143,230.6924174821647
Bremen City,114.6184975000001,5942.121226833333,0.44593449713908034,0.7057428540538173,230.05861765643013
Brooks County,265.97296300000016,5066.534106,0.8782606501742735,0.3174082971242855,144.81297829366665
Bryan County,125.48865599999998,5249.393904666667,0.7001712523226479,0.5062139420697758,127.96263136824089
Buford City,18.387390000000323,6870.257623999998,0.144327901756403,0.9077959842977654,126.06621644458701
Bulloch County,-460.1580560000002,5781.264566666667,-0.7103801376362266,0.49704608008871715,455.9074754327597
Burke County,180.4096015,7358.321946166667,0.9796628288471624,0.12861131510537407,36.95080491884155
Butts County,80.3656004999998,5275.942059499999,0.32899709995830684,0.7865787238723164,230.67596155611693
Calhoun City,-3.7327880000002547,4920.255806333334,-0.024430085988391404,0.9844457767552548,152.74911096363945
Calhoun County,487.54863799999976,5253.546969333334,0.9614562243738111,0.17732793514514578,139.42956404319958
Camden County,-150.88728200000014,5432.640253000001,-0.47110824421444736,0.6877082317978523,282.5124845424266
Candler County,134.6242014999998,5158.7704201666675,0.6893029615821862,0.5158338051554305,141.49312042640787
Carroll County,202.3515255000002,5571.0625365,0.8107965250300512,0.3980685864313589,146.0810845699963
Carrollton City,-51.92752100000006,5470.885159333333,-0.37008046751883,0.7586602221347786,130.35179049793652
Cartersville City,208.2134299999998,5688.364527666666,0.9940463151561029,0.06950303161642853,22.822470811629433
Catoosa County,219.05723900000018,6511.703232333334,0.8813828011084665,0.3132264176616153,117.41009912142137
Charlton County,-365.7344619999999,5506.094739333334,-0.5277964431554335,0.646036778658968,588.5682080139908
Chattahoochee County,173.88676299999997,4611.065274999999,0.787155646220568,0.42310565482566015,136.2442440884436
Chattooga County,221.7967635,5935.963030833334,0.7381303240863615,0.4714178835407482,202.72435656367816
Cherokee County,288.19230800000014,6105.818689666667,0.9331421737620588,0.23411062777861916,111.0305755233181
Chickamauga City,-9.129871999999978,5550.048635666668,-0.1488411781589147,0.9048913653767753,60.656436024219744
Clarke County,391.4673394999999,7090.3071265,0.8799274267784907,0.3151821088896697,211.36892110795756
Clay County,-155.30901799999992,7743.83032,-0.5832204123420162,0.6035847828656,216.31561404707847
Clayton County,531.8467495000004,4385.692889499999,0.9993254851165866,0.023383811627037225,19.544162533840783
Clinch County,67.62241250000034,5634.743941833334,0.741884256627523,0.467864737332575,61.1183188376476
Cobb County,18.664859999999862,6569.4287140000015,0.06458617403955763,0.9588545251771254,288.38819670717805
Coffee County,302.80999150000025,5224.7842565,0.9933850456098746,0.07326528475557251,35.00351100271592
Colquitt County,486.2226049999999,5484.175311333334,0.9698235173268982,0.1567933523481753,122.23354365520277
Columbia County,157.57806400000027,5781.890475999999,0.7141889238658813,0.4935914676891486,154.43705798414484
Commerce City,51.28869150000037,6043.7820985,0.9965213956259366,0.053115786357589234,4.28918220385666
Cook County,129.9565359999997,5378.0287843333335,0.8216745747513009,0.38608024294625043,90.14472342133705
Coweta County,228.83436250000022,5901.405884833332,0.8827797522241027,0.31133863239161597,121.77831307157669
Crawford County,230.3287690000002,5448.816080333332,0.970712874154642,0.15445400405897597,57.00427814735093
Crisp County,214.19092150000006,5511.9281654999995,0.906752637482855,0.27710690993120346,99.6042083442981
Dade County,231.14082499999992,6051.851945,0.9676621917887884,0.16234082796492763,60.253662042676574
Dalton Public Schools,283.730677,6541.994628,0.7963463564078869,0.41352657806601434,215.49908372717144
Dawson County,-5.937323000000106,6898.036053666668,-0.0227895886536522,0.9854904411137355,260.4602070728
Decatur City,853.414581,7349.181750000001,0.9998618511241713,0.010582147198896212,14.187103457148117
Decatur County,-615.8392409999999,5438.537466,-0.6635958537487654,0.538058965695239,694.2538219694702
DeKalb County,446.9967590000001,6534.661690999999,0.9660551958816372,0.1663481576244614,119.53275798566139
Dodge County,317.92435399999977,5554.649647666668,0.987610516721708,0.10031621326453942,50.516160159765235
Dooly County,-472.4893075,5526.568622833333,-0.9378574250850105,0.225613367791951,174.82788217109382
Dougherty County,146.37726650000013,5111.1975755,0.8112464058715838,0.39757902222588337,105.50115891605205
Douglas County,154.86275799999976,5854.875671666667,0.8259829760059091,0.3812413677746318,105.68664798981126
